,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
10,1 – Tianhe-2:2 – Titan:3 – Sequoia:1 – Tianhe-2:2 – Titan:3 – Sequoia:4 – K computer:5 – Mira:,9 followers,Andrew McGregor,1.4K,12.9K,66.9M,https://www.quora.com/Is-Google-the-most-powerful-company-in-the-world
11,"Supercomputers are not available for catalog or online order. They are custom designed to meet needs specified by the buyer. They have many attributes and technical choices:Processor: Intel/AMD, IBM Power, SPARC, Sunway SW26010, otherCoprocessor: none, NVIDIA, Xeon Phi, other,Interconnect: Infiniband, Ethernet, Aries, otherMemory per node","1,418 followers",Shubhojit Chattopadhyay,7.2K,119,1.1M,https://www.quora.com/Is-Google-the-most-powerful-company-in-the-world
12,"They get re-sold on the second hand market. My computer, for example, is a 20 core workstation converted from a compute node from a cluster that was dumped on eBay by a big internet company (rumours say it’s Facebook - I have no idea if it’s true or not) decommissioning a bunch of their compute nodes at the same time, and pushing the price of those parts down to peanuts - for example, we had 8 core SandyBridge EP Xeons going for $30 to $50, back when it was only 2–3 generations old, and Intel hasn’t been doing much between the past few generations.When I got it, it came in a 1U rack-mounted caThey get re-sold on the second hand market. My computer, for example, is a 20 core workstation converted from a compute node from a cluster that was dumped on eBay by a big internet company (rumours say it’s Facebook - I have no idea if it’s true or not) decommissioning a bunch of their compute nodes at the same time, and pushing the price of those parts down to peanuts - for example, we had 8 core SandyBridge EP Xeons going for $30 to $50, back when it was only 2–3 generations old, and Intel hasn’t been doing much between the past few generations.When I got it, it came in a 1U rack-mounted case, and sounded like a jet engine.This is what the inside looked like. The black things on the right are fans. They are tiny, and they spin really really fast to cool the 2 Xeons CPUs with tiny heatsinks. The only reason those CPUs don’t overheat despite such tiny heatsinks is there is an incredible amount of airflow over them. That’s why the fans sound like jet engines.The SuperMicro motherboard uses a proprietary form factor, and only has a VGA output. PCI-E slots are available if you plug in an expansion card (so the video card would be mounted on an expansion card that’s plugged into the motherboard). That’s how they can fit something like a video card in a case that thin. The video card would be parallel to the motherboard, not perpendicular like they usually are on consumer motherboards.So I had to design and use a laser cutter to build my own case out of acrylic, after finding new (and bigger) heatsinks for the CPUs.This is what I ended up with:Why go through all this trouble? I got a dual Xeon (2x8 cores then, 2x10 cores now) workstation with 64GB of memory for A LOT cheaper than what they normally cost. Was it worth it? That depends on how much I value my time spent getting it to work… but that’s part of the fun.I am typing this answer on that computer (though it has been upgraded to water cooling).More details.","9,922 followers",Brett Bergan,1.3K,7K,82.9M,https://www.quora.com/Is-Google-the-most-powerful-company-in-the-world
13,"The universe created your brain as an experiment in becoming conscious. It invested 3 billion years in the evolution of life to get to your brain. At the age of 2 you had some 300 billion nerve cells with almost infinite connectivity, certainly more connections in your brain than there are stars in the entire Universe. The Universe did not have a Creator, it is the other way around.","246,653 followers",Dushka Zapata,2.4K,8.5K,231.6M,https://www.quora.com/Is-Google-the-most-powerful-company-in-the-world
14,"Science and religion are often at odds over this question.  Science continues to answer questions, only to raise more questions.  Religions have answers which science finds fault with.  I watched a Phil Donahue program many years ago on which the guest was a scientist, who also spoke of his belief in the Bible.  His statement that impressed me was - Science can take us back to the very moment of the creation of the the universe, but not back to the moment before;  the moment before is a matter of faith.  I don't think the who or what question will ever be answered to the agreement of everyone.","16,597 followers",Alec Cawley,1.3K,51.6K,59.9M,https://www.quora.com/Is-Google-the-most-powerful-company-in-the-world
15,"Logically, there may be many answers to this question that are consistent with our knowledge. And answers that religions give are one of the rather stupid ones. Lets compare the possibilities:Universe was not created. What we call Big Bang is just a fluctuation is some infinitely more complex process. This may look a simplest explanation, but there are some very advanced physical theories that support that possibility: seeLogically, there may be many answers to this question that are consistent with our knowledge. And answers that religions give are one of the rather stupid ones. Lets compare the possibilities:Universe was not created. What we call Big Bang is just a fluctuation is some infinitely more complex process. This may look a simplest explanation, but there are some very advanced physical theories that support that possibility: see",1 follower,James Marshall,2.3K,664,4.9M,https://www.quora.com/Is-Google-the-most-powerful-company-in-the-world
16,"Probably a version of Sid Meier or John Horton Conway[Please read before downvoting.]Let us consider the evolution of Sim gaming - each generation simulates a 'world' by looking at a more and more granular version of things.Now, let's look at Moore's law - roll forward 50 years, and look at the kind of processing power a handheld device will contain... enough to had a Sim earth that includes 'selfProbably a version of Sid Meier or John Horton Conway[Please read before downvoting.]Let us consider the evolution of Sim gaming - each generation simulates a 'world' by looking at a more and more granular version of things.Now, let's look at Moore's law - roll forward 50 years, and look at the kind of processing power a handheld device will contain... enough to had a Sim earth that includes 'self-aware' agents, who haveno way of knowingthat they are in a Sim.50 years not enough? Maybe it requires 1,000,000 times as much processing power.... in which case, that 50 years becomes 70 years!So, roll on a bit further - we come to the point at which is is possible to construct a computer game in which agents exhibit self-awareness, but the thing operates on a 'galactic' scale.Now - it may be that such a thing isn't possib...","16,961 followers",Christian Winter,1.1K,18.4K,79M,https://www.quora.com/Is-Google-the-most-powerful-company-in-the-world
17,"You are asking an inherently linear question to a non-linear concept.While--yes--the Universe did have a beginning, the concept of a creator and a beginning become pointless when time itself also began at the genesis of the Cosmos billions of years before.  Once you understand that before time began, there was no time, there was no space, there was no infinity.  There was nothing and there wasThis is called ""staring into the abyss"" and it is an exercise in futility.  Like imagining ""infinity"" or ""endlessness"", our brains are linear and we struggle with the concept.  We need beginYou are asking an inherently linear question to a non-linear concept.While--yes--the Universe did have a beginning, the concept of a creator and a beginning become pointless when time itself also began at the genesis of the Cosmos billions of years before.  Once you understand that before time began, there was no time, there was no space, there was no infinity.  There was nothing and there wasThis is called ""staring into the abyss"" and it is an exercise in futility.  Like imagining ""infinity"" or ""endlessness"", our brains are linear and we struggle with the concept.  We need beginnings and ends, and--of course--when a beginning or an end happen, we do the opposite, we ask what came before and what came after.  We struggle both with absolutes and abstracts, we float somewhere in between and typically try not to venture too far outside the normal operating realm of our every-day, tactile lives.Yet, here we are, asking about the impetus of infinity and we're left dumbfounded and nonplussed.  So, we come back to your question and as yet there is no clear answer.  There may not be a comfortable answer--EVER.We, linear creatures, may end up existing for the remainder of time (several quintillion years, at least, until entropy increases to the point where the energy in the universe is completely inaccessible), and even if we evolve our intelligence to trillions and trillions and trillions of times our current level, we may never learn the answer.There is this notion that in the next two centuries we will begin waking up the matter in our nearby universe.  First the solar system.  Then the nearby stars.  And like dominoes each system after that.  By ""waking up"", this refers to gaining the ability on a sub-molecular (nano) level to convert every particle into a technological construct.  If we can create self-replicatingIf each two nanites can produce one nanite every two hours by gobbling up any material in its range, then at what point can the geometrically-increasing numbers of nanites effectively and rapidly consume and convert an entire asteroid to a functioning super-computer (and one comprised of circuitry that--cubic centimeter for cubic centimeter--is millions of times more powerful than anything we can make today)?  Then a full planet?  Then consume all of the stellar ejections and convert those as well?   This is why, within two centuries, it may become possible to build a Dyson Sphere.  Here--for the past several decades--we thought it would mean mastering building on a massive scale (something projected as happening many millennia into the future), but the truth is far closer and far more obvious:Don't fool yourself, BILLIONS of dollars are being spent right now on developing nano-robotics.  We've already build machines the size of cells.  In two decades we'll have machines that can crawl inside the nucleus of a cell.  Shortly thereafter we will have the ability to create machines that create themselves.  By the time some people reading this die, we'll be transforming the world in ways that make pollution look like skipping down a dirt path.These are uncomfortable thoughts and people fight thinking about them tooth-and-nail.  But, by this ability, it is referred to as ""waking up"" the universe.  First our star system, then those that are nearby.  Once matter is converted to something functional, what level of computing power are we talking about?  And consider that we haven't reached the basement of what matter can compute now, when you consider how far up and how far down we have to go, the level of computing power stored in the Solar System is many, many, many orders of magnitude greater than every computer and human brain that has ever existed up to this point in time.And so I'm coming full circle.  You asked the question about ""who"" created the Universe.  And my answer is this:  that fundamental question, and the long-long-long term fear of succumbing to the Heat Death of the Universe may well be what drives us (or, whatever comes after us) to build bigger, stronger, more powerful machines to answer those questions.  The sad thing is, it's completely conceivable that those answer may never come.  We may be forever trapped in this linear universe, never seeing the beginning and never escaping the end.There is the hope that ""something"" awaits us within the ken of an exponentially powerful super-computer that can provide our answers to those two questions (""How did the Universe begin?"" &  ""Can we escape its inexorable death?"").  Just as likely, though, that machine--unimaginably more powerful than anything we can imagine--may be stuck in the same linear Universe and be baffled by the same annoying concepts that spark our imaginations:  Beginnings and Ends.I find it amusing that my pesky intelligence, when compared to the amazing computing power of the future, may have just as much ability as it to gain those answers as--in truth--there just may be none to those two dilemmas.  When compared to the infinity, even two massively disparate things (my brain, a super-computer brain spanning thousands of star systems) are essentially tiny, insignificant, cosmically worthless and possibly doomed to the same fate.But . . . there are possibilities.",107 followers,Christopher Johnson,2.3K,2.3K,1.6M,https://www.quora.com/Why-dont-we-have-millions-of-qubits-being-entangled-Will-this-be-possible-a-decade-from-now
18,"What is the Universe? How do you define Universe? If you're talking about what you can feel, what you can smell, what you can taste and see, then the Universe is simply electrical signals interpreted by your brain.","64,048 followers",Rami Sivan,615,6.4K,81.5M,https://www.quora.com/Why-dont-we-have-millions-of-qubits-being-entangled-Will-this-be-possible-a-decade-from-now
19,"The Universe created itself and cares not for concepts later born inside it like faith, science, religion, deities, humans or finding someone to take the blame for it's creation and/or faults.",UNKNOWN,Jess H. Brewer,1.5K,22.9K,47.3M,https://www.quora.com/Why-dont-we-have-millions-of-qubits-being-entangled-Will-this-be-possible-a-decade-from-now
20,We did.Woah.,"10,084 followers",Nancy Malar,4K,678,11.6M,https://www.quora.com/Is-the-life-like-Silicon-Valley-TV-series-in-Silicon-Valley
