,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
10,"Fusion would not require all the extra energy to make fuel, would be cheaper but it would be offset by the tremendous expense of fabrication such as supercooled magnets to create magnetic field to contain the plasma for fusion. Fusion does not create as much radioactive waste as spent fuel from fission but it does give off radiation. As to efficiency well it takes a lot of energy to maintain the magnetic fields needed plus the coils have to be supercooled plus to move the heat to a conventional type turbine in order to turn a generator, well it is difficult to say it would be more efficient. TFusion would not require all the extra energy to make fuel, would be cheaper but it would be offset by the tremendous expense of fabrication such as supercooled magnets to create magnetic field to contain the plasma for fusion. Fusion does not create as much radioactive waste as spent fuel from fission but it does give off radiation. As to efficiency well it takes a lot of energy to maintain the magnetic fields needed plus the coils have to be supercooled plus to move the heat to a conventional type turbine in order to turn a generator, well it is difficult to say it would be more efficient. Today’s fission plants are limited by the turbine cycle more than the primary of the reactor. Good questions, but realistically at this point not a lot of good answers in my opinion.",0 followers,Ace Grushkin,592,763,1.1M,https://www.quora.com/Why-hasnt-nuclear-fusion-been-viable-for-large-scale-energy-production
11,"Why do most of our methods of power generation rely on turning turbines? Is there no better way to get energy from things like nuclear fission?Apparently not.Turns out, heating water into steam is a very simple and reasonably cheap way to transfer energy from a heat source to a mechanical device. Turbines are a good solution for turning steam (and other liquids, but mostly steam) into mechanical motion.Burning fossil fuels (especially cheap natural gas) in a gas turbine is another cheap way to produce mechanical energy.Turbines are an all-round good solution.","3,657 followers",Brent Oster,3.6K,357,1.8M,https://www.quora.com/Why-hasnt-nuclear-fusion-been-viable-for-large-scale-energy-production
12,"Aside from “inertial confinement fusion” (which is a fancy way of saying you blast a target with lasers and the fusion happens before it has time to explode), almost all potential fusion power schemes involve using electric and magnetic fields to confine an extremely hot plasma. You may have seen photos similar to this, the KSTAR tokamak reactor in South Korea:(Interesting fact: the brightly glowing plasma around the edges is actually cooler than the stuff in the middle)The plasma must be heated to millions of degrees, but if it touches the walls of the container, it will cool rapidly. So keepAside from “inertial confinement fusion” (which is a fancy way of saying you blast a target with lasers and the fusion happens before it has time to explode), almost all potential fusion power schemes involve using electric and magnetic fields to confine an extremely hot plasma. You may have seen photos similar to this, the KSTAR tokamak reactor in South Korea:(Interesting fact: the brightly glowing plasma around the edges is actually cooler than the stuff in the middle)The plasma must be heated to millions of degrees, but if it touches the walls of the container, it will cool rapidly. So keeping it confined with powerful magnetic fields is the primary challenge.The problem is that plasma isFluid dynamics, the study of gases and liquids in motion, requires very powerful computers to model with fine enough detail to be useful. This is why supercomputers have proved so essential in fields like aerodynamic design and weather prediction.Now, try to imagine how challenging it is to model a fluid that experiences turbulence and convection and all the phenomena that gas does, but is moving far faster, is far hotter, and is simultaneously influenced by and creating electromagnetic fields and electric currents. The mind boggles.Still, progress is being made. Some very smart people are chipping away at understanding how fusion plasma works and how to control it, but as you can see, they have their work cut out for them.Edit: To elaborate a bit since this is getting views, the success of magnetic confinement fusion is often measured with a metric called the “triple product.” This is confinement time x density x temperature. All of these are of course important. Temperature and density both affect your power output; higher densities and temperatures yield more energy per cubic meter, which is important as far as getting more energy out than you put in.So, why am I focusing on confinement? Heating the plasma isn't difficult, it's keeping it hot (which means keeping the most energetic nucleii from wriggling through your confinement fields). And higher density also requires stronger confinement fields. So both density and temperature are contingent on keeping the plasma contained. Stability is more important than field strength, too: instabilities can build and overwhelm the strongest fields. Hence the importance of understanding the minutiae of magnetohydrodynamics, and the incredibly complex modeling and math required.Again, progress is being made. Confinement times used to be measured in fractions of a second, while today fusion plasma (not just plasma but plasma undergoing fusion) has been confined for over 100 seconds at a time.","29,755 followers",Tomaž Vargazon,6.8K,7.6K,248.6M,https://www.quora.com/Why-hasnt-nuclear-fusion-been-viable-for-large-scale-energy-production
13,"If fusion reaches net power …Something that seems likely but is still a very big “if.”… will it be any easier/cheaper to build and operate a fusion plant than today's fission plants?THAT is almost the question. Because fusion will have to also compete with renewables and hydro and bio-fuelled gas turbines, not just existing fission technology.Frankly, although I am excited by the prospects of fusion power, I am also just a little bit sceptical that it will ever become a commercially successful way to make electricity.When I look atIf fusion reaches net power …Something that seems likely but is still a very big “if.”… will it be any easier/cheaper to build and operate a fusion plant than today's fission plants?THAT is almost the question. Because fusion will have to also compete with renewables and hydro and bio-fuelled gas turbines, not just existing fission technology.Frankly, although I am excited by the prospects of fusion power, I am also just a little bit sceptical that it will ever become a commercially successful way to make electricity.When I look at(Photo By Oak Ridge National Laboratory - ITER Site, CC BY 2.0)But ITER is not a nuclear fusion power plant. It is just the laboratory that will develop the next reactor,All this is expected to take until around 2050. But what will have happened to the price of renewables and renewables plus storage by then? My expectation is a significant drop in prices.I think fusion power could have enormous benefits but I suspect it is going to be too late and too expensive to make any real difference.","3,657 followers",Brent Oster,3.6K,357,1.8M,https://www.quora.com/Why-hasnt-nuclear-fusion-been-viable-for-large-scale-energy-production
14,"The fuel will be cheaper…..As for the nuclear side of the plant, i don't see how they are going to be any cheaper . True, they will not need a lot of the safety systems that fission plants have. However, (assuming a tokamack style) the fusion unit itself will be very expensive, due to the exotic metals that will have to be developed to withstand the intense neutron flux. Then, there are the superconducting electromagnets. The containment system to ensure tritium will not end up in the enviroment.I am assuming that IF they are commercially viable, and come to market, they will be under regulatoThe fuel will be cheaper…..As for the nuclear side of the plant, i don't see how they are going to be any cheaper . True, they will not need a lot of the safety systems that fission plants have. However, (assuming a tokamack style) the fusion unit itself will be very expensive, due to the exotic metals that will have to be developed to withstand the intense neutron flux. Then, there are the superconducting electromagnets. The containment system to ensure tritium will not end up in the enviroment.I am assuming that IF they are commercially viable, and come to market, they will be under regulatory control of the NRC. If the last 40-Ish years have taught us anything, the NRC LOVES to add rules to make us “safer”. I can't wait to see them develop rules for the fusion crowd!",UNKNOWN,Viktor T. Toth,1.8K,8.6K,115.1M,https://www.quora.com/Why-hasnt-nuclear-fusion-been-viable-for-large-scale-energy-production
15,"RE:We do not yet know how, or even IF, commercial fusion power plants will become possible, therefore this question is impossible to answer.However new fission reactor designs are ridiculously safe so it is hard to imagine that a fission plant could be safer.And as for the cost of fuel, thorium today is produced as a waste by-product of mining operations. It is hard to imagine a fuel source cheaper than mine waste. The only thing lacking is reactors which “burn” thorium.",0 followers,John Holmes,814,1.2K,777.2K,https://www.quora.com/Why-hasnt-nuclear-fusion-been-viable-for-large-scale-energy-production
16,"Compare the ITER to the most expensive nuclear reactor ever constructed and probably the most expensive reactor ever to be constructed: Hinkley Point C. So ITER costs $14b and theoretically produces 450MW of heat. Let's assume that it operates a perfect carnot heat engine and efficiency is ~100% (10 million kelvin hot reservoir and room temperature cold reservoir). We also assume that the Li-6 used to breed tritium is free (who needs lithium anyway? Not like we need them for batteries right?), so no fuel costs. Hinkley Point C costs £18b. Conversion to usd and adding crazy costs overruns, letsCompare the ITER to the most expensive nuclear reactor ever constructed and probably the most expensive reactor ever to be constructed: Hinkley Point C. So ITER costs $14b and theoretically produces 450MW of heat. Let's assume that it operates a perfect carnot heat engine and efficiency is ~100% (10 million kelvin hot reservoir and room temperature cold reservoir). We also assume that the Li-6 used to breed tritium is free (who needs lithium anyway? Not like we need them for batteries right?), so no fuel costs. Hinkley Point C costs £18b. Conversion to usd and adding crazy costs overruns, lets say it ultimately costs $30b to build a 3.2GWe plant. Fuel cost in a fission plant is negligible, less than 5% of the CAPEX of the land over its full life cycle, but say uranium becomes so rare that it costs millions of dollars per ton. Engineers now refuse to work unless they're paid half million a year. Lifetime cost becomes double CAPEX, and HPC costs $60b to build and run. HPC would cost $20b per GW, while ITER still costs $28b per GW. Remember that HPC is licensed for 60 years and can be extended to 120 years. No one is sure if the ITER can even last 40.Fusion is built on a story that as long as fuel cost is low, electricity becomes cheap and abundant. Consider that renewable energy fuel cost is zero, and offshore wind and CSPs are still one of the most expensive ways to generate electricity. Fusion will have to cut CAPEX cost by 100 times to fulfill the dreams of its fans.","220,154 followers",Franklin Veaux,1.6K,47.3K,779.4M,https://www.quora.com/Why-hasnt-nuclear-fusion-been-viable-for-large-scale-energy-production
17,"Usually contacting your local political leaders is usually the place to start. This could be state governments but it is more an issue for people in the senate or congress. You may be able to do a survey to show that other people share your concern. A survey would probably be difficult as not many people have an understanding of generation 4 nuclear energy. And most people would be against nuclear power of any type. Though their understanding of nuclear power is very poor.There is some slow change in Washington with Generation 4 reactors getting more recognition. Currently, there may be no detUsually contacting your local political leaders is usually the place to start. This could be state governments but it is more an issue for people in the senate or congress. You may be able to do a survey to show that other people share your concern. A survey would probably be difficult as not many people have an understanding of generation 4 nuclear energy. And most people would be against nuclear power of any type. Though their understanding of nuclear power is very poor.There is some slow change in Washington with Generation 4 reactors getting more recognition. Currently, there may be no detailed planning that would be needed to get approval for a reactor. There is not support from industries and businesses to get to the proposal stage. Generation 4 prototypes need to be built as the next major step in the US.Applications for licensing is very expensive and complicated. Current licensing policies are based on current reactor technology and getting approval for a generation 4 reactor would be even more complicated.I think the Chinese will be able to continue without further US support. China has started the operation of Gen 4 gas-cooled reactor using pebble bed fuel. The pebbles are made from heat resistant carbon and silicon materials that are unlikely to melt. If cooling, power or pumps fail these reactors can remain safe by using natural airflow. The pebbles are routinely checked as they go through the system. When checked they can be easily returned to the reactor or be replaced if damage is suspected or a risk. The reactor does not need to be turned off for refueling. The pebbles are easily replaced or returned to the top of the reactor as other pebbles empty from the bottom. The longer the pebbles last the more fuel is burnt and less waste is produced. No metal fuel rods that could melt are needed. And no high pressure water is in the reactor. The fuel spheres, pebbles can tolerate more than twice the heat a fuel rod. Meltdown are highly unlikely.It is also likely that China is about to complete a Molten Salt Reactor/ MSR, that also has no fuel rods or water. The fuel is mixed with the salt coolant. The salt/fuel mix can be safely drained from the reactor at any time into safe cooling tanks. Overheating will automatically drain the salt before any meltdown. The salt has an unlimited lifespan so fuel can remain in the reactor until most of the fuel is burnt. Including the radioactive products produced from fission. Leaving minimal waste. Potentially salt reactors can run on nuclear waste from current PWR reactors. Without expensive separation of the toxic products. MSR reactors should use up far more waste than they produce. No need for expensive metal fuel rods or pebbles.China also holds the record for fusion reactors. Operating a research reactor producing plasma at twice the heat of the suns core for 100 seconds.China is also building a number of advanced water-cooled reactors from different countries. India plans to build over 50 nuclear power plants. It will soon have a very good understanding of the technologies available to help decide which reactors are best to be built in future.","105,625 followers",Dave Consiglio,4.4K,6.8K,91.4M,https://www.quora.com/Why-hasnt-nuclear-fusion-been-viable-for-large-scale-energy-production
18,"Why would anyone in the United States WANT to further subsidize China’s nuclear power program. “Cost effectiveness” can be looked at in several ways. Very often, short term cost effectiveness is at odds with long term cost effectiveness.China has demonstrated that it is an opponent to the United States (and to freedom in general). Maybe if China were to do something to show that it respected international law (in the South China Sea, perhaps), then we could begin to trust them. In the meantime, they steal our IP hand over fist — why should we just GIVE them intellectual property?","220,154 followers",Franklin Veaux,1.2K,47.3K,779.4M,https://www.quora.com/Why-hasnt-nuclear-fusion-been-viable-for-large-scale-energy-production
19,"What can we do to get our President to give special approval for China (for cost effectiveness) to build working prototypes of the state of the art nuclear power plant designed by Bill Gates’ team?The project was announced in 2015:However, in January 2019 it was announced that the project had been abandoned due to technology transfer limitations placed by the Trump administration. (How you get the administration to reverse this decision is beyond me, as is why it would be a good idea to try.It does seem to me that thereWhat can we do to get our President to give special approval for China (for cost effectiveness) to build working prototypes of the state of the art nuclear power plant designed by Bill Gates’ team?The project was announced in 2015:However, in January 2019 it was announced that the project had been abandoned due to technology transfer limitations placed by the Trump administration. (How you get the administration to reverse this decision is beyond me, as is why it would be a good idea to try.It does seem to me that there is not yet enough commercial incentive for this reactor design. Building in China might have reduced costs enough to make a difference but I suspect not.Right now there are no Gen IV reactors, no MSR’s, no SMR’s being built commercially. The problem is that no one has figured out how to make money out of any of them.","29,755 followers",Tomaž Vargazon,6.8K,7.6K,248.6M,https://www.quora.com/Why-hasnt-nuclear-fusion-been-viable-for-large-scale-energy-production
20,"This power plant is situated in china, serving a densely populated region full of chinese people.Why are the white anglophones suddenly so concerned about the lives of Chinese people? Aren't they evil genociders, rude diplomats, hackers without morals, engineers of covid, spies of western secrets and technology and more?And now, the US government wants to investigate a “nuclear leak”, despite blaring its intention to contain China?Is that improvement or containment? In other words, aiding and abetting or confronting?Because China is quite clearly the enemy.China is the new Middle East.It is thThis power plant is situated in china, serving a densely populated region full of chinese people.Why are the white anglophones suddenly so concerned about the lives of Chinese people? Aren't they evil genociders, rude diplomats, hackers without morals, engineers of covid, spies of western secrets and technology and more?And now, the US government wants to investigate a “nuclear leak”, despite blaring its intention to contain China?Is that improvement or containment? In other words, aiding and abetting or confronting?Because China is quite clearly the enemy.China is the new Middle East.It is the Chinese government that should be worried if things are awry. Chinese lives and futures are at stake, and not readers who live far away laughing at dumb yellow folk who don't know they are in peril.If the Chinese screw up, they will have to clean up their own Fukushima, chernobyl or three mile island. They have a safety record as good as anyone today.","16,959 followers",Christian Winter,1.4K,18.4K,79M,https://www.quora.com/Why-hasnt-nuclear-fusion-been-viable-for-large-scale-energy-production
21,"They produce toxic and radioactive waste and spew it into the air, poisoning the environment, sickening people, and causing climate change.Oh wait, that’s coal plants.What I meant to say is:They produce significantly smaller amounts of toxic and radioactive waste than coal plants, and that waste, while difficult to deal with, is very contained within the plant. They can also fail catastrophically, but well-designed and located plants are very unlikely to do this.If we want to get serious about halting climate change, we absolutely should consider researching and building next-generation nucleaThey produce toxic and radioactive waste and spew it into the air, poisoning the environment, sickening people, and causing climate change.Oh wait, that’s coal plants.What I meant to say is:They produce significantly smaller amounts of toxic and radioactive waste than coal plants, and that waste, while difficult to deal with, is very contained within the plant. They can also fail catastrophically, but well-designed and located plants are very unlikely to do this.If we want to get serious about halting climate change, we absolutely should consider researching and building next-generation nuclear plants. They are, at present, the most powerful plants we can build and they do far less damage to the environment than fossil fuel plants.",18 followers,Asim Qureshi,2.5K,996,155.3M,https://www.quora.com/Why-hasnt-nuclear-fusion-been-viable-for-large-scale-energy-production
