,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
10,"After about six months of teaching myself C, I wrote a BASIC interpreter in it, that I entered in a state-wide high school science competition.It won 3rd place, and Bill Gates beat me to market by two years ;)","106,630 followers",Brian Bi,859,4.5K,48.8M,https://www.quora.com/What-are-the-benefits-of-studying-C-programming-language-as-a-first-language
11,I think you are askingThe answer is you can not.Even if You are using a highly advance super computer.Because Computer will do only what we program it.No one knows what is inside black hole so we can not simulate it.If you want to make simulations of Black hole collisions or other Things like this you need a Super Computer.Best thing it to become Cosmologist and Join your country Space agency and make simulations their.,2 followers,Richard Muller,2.9K,2.3K,202M,https://www.quora.com/Why-cant-todays-supercomputers-solve-todays-world-unsolved-mathematics-puzzles
12,"I had to watch Interstellar two times to figure this one out. And the African-American physicist in the movie was the one who explained it to me.We perceive the three spatial (or ""physical"") dimensions and time- total of four dimensions. But, we have no freedom of movement in time- unlike the other three where we can freely access any longitude, latitude and altitude. Let's take an example of a building. The longitude and latitude (as used in GPS) would be the x and y co-ordinates. The floor on the building would be the z co-ordinate (z-axis refers to height). Neil Degrasse Tyson explains thisI had to watch Interstellar two times to figure this one out. And the African-American physicist in the movie was the one who explained it to me.We perceive the three spatial (or ""physical"") dimensions and time- total of four dimensions. But, we have no freedom of movement in time- unlike the other three where we can freely access any longitude, latitude and altitude. Let's take an example of a building. The longitude and latitude (as used in GPS) would be the x and y co-ordinates. The floor on the building would be the z co-ordinate (z-axis refers to height). Neil Degrasse Tyson explains this part wonderfully, you could check it out on youtube.But the humans from the future, a.k.a. ""They"" or ""Them"" are said to be five-dimensional beings. Now this implies that they have freedom of movement inMy theory is- and even TARS sort-of suggests this once he's in the tesseract- that ""they"" pulled Matthew and Tars into the fourth dimension- which was a piece of cake for ""them""-  but Matthew and TARS couldn't analyse it properly since they can't perceive the fourth dimension. Let us use an example we can imagine to understand this:Let's say Matthew can be move only in 1 dimension- forwards and backwards. A 1-D truck is coming in to kill him from forwards, like this:O                                                <---------TRUCKO=matthew,          TRUCK=truck (duh!)Now Matthew doesn't know he could move sideways becauseSay Truck is the black hole. Matthew is Matthew. We're ""them"" and instead of moving him in any of the 3-dimensions we move him in theMaybe no one was clear on this, or Nolan didn't think of it this way (I doubt that) but he perfectly dodged the sphagettification by pushing Matthew into the fourth dimension. This explains why Matthew didn't die and how he turned up at the wormhole- wormhole is also a gate through theBut, this is just a theory.#EDIT: When Matt and Tars entered Gargantua, all Matthew saw was lights flashing, computers going haywire and then eject. You can't see",UNKNOWN,Robert Frost,928,9.4K,195.4M,https://www.quora.com/Why-cant-todays-supercomputers-solve-todays-world-unsolved-mathematics-puzzles
13,I’ll try to answer one question at a time.I’ll try to answer one question at a time.I hope this clears it all. Thanks :),12 followers,Husain Khambaty,808,106,2M,https://www.quora.com/Why-cant-todays-supercomputers-solve-todays-world-unsolved-mathematics-puzzles
14,"A classical black hole, ignoring quantum effects, takes an infinite time to form, so no actual black holes could have formed since the beginning of the Big Bang.However, black holes canThere is now abundant evidence that many objects in space have reached this condition, and they are referred to as black holes.  Cygnus X-1 is one of them, and the massive core of the Milky Way galaxyA classical black hole, ignoring quantum effects, takes an infinite time to form, so no actual black holes could have formed since the beginning of the Big Bang.However, black holes canThere is now abundant evidence that many objects in space have reached this condition, and they are referred to as black holes.  Cygnus X-1 is one of them, and the massive core of the Milky Way galaxy is another. You can find a list of them on Wikipedia.Keep in mind that we don't really understand quantum gravity effects. Most theorists think Hawking's work on radiation of black holes is correct, but we need to withhold judgement until there is experimental evidence confirming -- or disproving -- his theory.",614 followers,Byomkesh Panda,618,208,1.5M,https://www.quora.com/What-are-the-benefits-of-studying-C-programming-language-as-a-first-language
15,Because it is entirely a legend. China gave strong tax breaks to companies who brought in r&d. The rest is as true as the fact that all Mexicans are rapists.,UNKNOWN,James A McCoy Jr.,918,234,318.2K,https://www.quora.com/Why-cant-todays-supercomputers-solve-todays-world-unsolved-mathematics-puzzles
16,"“Forced” ? Like putting a gun to an American executive’s head and demanding him/her to comply ? Is that what you envisioned ? You must be kidding, right ?“ Forced Transfer of Technology” is a creation by US politicians like Bolton, Navarro, Lighthizer and Trump. China never “forced” anyone, nor any foreign company. Sure China asked for technology transfer when it first opened up. It was way backwards. When you stepped into China in the late 70s and 80s, you’d feel you have gone back in time … into the 40s and 50s. China needed jumpstarts. But these were requests, not demands.When China opened“Forced” ? Like putting a gun to an American executive’s head and demanding him/her to comply ? Is that what you envisioned ? You must be kidding, right ?“ Forced Transfer of Technology” is a creation by US politicians like Bolton, Navarro, Lighthizer and Trump. China never “forced” anyone, nor any foreign company. Sure China asked for technology transfer when it first opened up. It was way backwards. When you stepped into China in the late 70s and 80s, you’d feel you have gone back in time … into the 40s and 50s. China needed jumpstarts. But these were requests, not demands.When China opened up at that time, US companies jumped at the chance and beat one another up to get in first. They were all very eager. Some of you may remember that. They were seeing who could give China better discounts, free training in the US and promising to transfer some final assembly to China. I know US companies at that time were disassembling finished products into part kits which then were shipped to China so that their Chinese customers could re-assemble them back into finished products and they trained the Chinese to do final testing for quality control. Was this now considered as high level of technology transfer ? Any top secret intellectual property rights violated ?Some US companies now are riding on Trump’s wave to get better terms with their Chinese counterparts. to hone their competitive edges against China. This is just being greedy. If Trump does not raise hell, they would still be okay with the way they have with China … may be taking longer time. Now Trump accuses China and they all go … “oh, yeah, oh yeah, we need more from China”. Now, who is forcing whom ? China’s request is “forcing”. Americans’ provocation is “wanting justice”. Isn’t that the true deal … hypocrisy ?",18 followers,Asim Qureshi,12.7K,996,155.4M,https://www.quora.com/Why-cant-todays-supercomputers-solve-todays-world-unsolved-mathematics-puzzles
17,"Because the factual situation is not what Trump and brainwashing media told you.Chinese are not magicians, they can’t turn ingredients and parts into products in a flash. Therefore, you need to teach them how to manufacture. This is a process of technology spreading. Now American president and media call this “theft”, but do America really allow China to steal? No, it’s natural technology spreading. Because the technologies transferred are no longer advanced ones and no longer economic in manufacturing in America——technologies transferred to other countries with factories moved to low cost couBecause the factual situation is not what Trump and brainwashing media told you.Chinese are not magicians, they can’t turn ingredients and parts into products in a flash. Therefore, you need to teach them how to manufacture. This is a process of technology spreading. Now American president and media call this “theft”, but do America really allow China to steal? No, it’s natural technology spreading. Because the technologies transferred are no longer advanced ones and no longer economic in manufacturing in America——technologies transferred to other countries with factories moved to low cost countries. Sell those low-end/out-of-date technology would earn more money, compared that with keeping old factories running in America.And what’s more, Chinese companies paid for those technologies.The real technologies are well protected by American companies, agencies, universities, government departments…Those who believe China stole technologies please consider following facts:Did USA companies transfer advanced IC(integrated circuit, like CPUs) technology to China? No. When China’s Tianhe super computer(Intel CPUs onboard) became the world fastest in 2015, America congress banned Intel to export Xeon processor to China. Then China developed Sunway super computer with Chinese designed CPU and replaced Tianhe to become the new No.1 until 2018.Did USA companies transfer aerodynamics technologies(making cars, planes, jet fighters, missile warheads, etc. ) to China? No. China does even better in hypersonic aerodynamics, when American hypersonic aircraft tests failed again and again, China succeeded again and again.Did USA companies and agencies transfer space technology to China? No. NASA is banned to cooperate with China space agency. Also, China’s application to join ISS project(international space station) was rejected. Now, China will launch its own space station in 2020, while the ISS will retire in 2024, and no further projects. European astronauts began learning Chinese, hoping for a chance to board Chinese space station after ISS retired.I can raise more examples, but that would be too long.The hidden reason to smear and defame China is simple: American governments feared China would replace America in future. (Why don’t they compete with China in a gentle way?)Honestly, if dollars are no longer global currency, Americans can buy nothing. If Americans really want to make America great again, they’d better live a bitter life than today to lower the general social cost so that there’s enough room for domestic manufacturing profits, or companies will keep running out. (China is also facing a situation that technologies spread to other countries with low-end cost sensitive companies moved out. Pay attention to your clothes, are they made in Vietnam, Philippines, Bangladesh? )","5,035 followers",Joan Vredik Broadley,1.4K,11.9K,40M,https://www.quora.com/Why-cant-todays-supercomputers-solve-todays-world-unsolved-mathematics-puzzles
18,"Probably nothing was done because we’re still waiting to see any evidence that China ever even did that tranfer and theft. We hear this accusation from corrupt, right wing politicians in the US so how true can this even be?I’ve traveled thru China. Their civilian technology, engineering and science seems far advanced to what we see across the United States. Why would they want to steal technology from a country a generation behind them?This is a complaint about a problem that probably doesn’t even exist.",0 followers,Lance Chambers,660,7.6K,24.4M,https://www.quora.com/What-are-the-benefits-of-studying-C-programming-language-as-a-first-language
19,"Contrary to the popular talking heads in the West, technology transfer was not forced on US corporation.To enter China as a manufacturer in certain sectors of the economy, foreign companies were required to enter into a joint venture with a Chinese company, in which the Chinese company held 51% interest. As 51% owners of the JV Chinese owners had 51% stake in everything.US corporations in those select sectors had to decide to:Contrary to the popular talking heads in the West, technology transfer was not forced on US corporation.To enter China as a manufacturer in certain sectors of the economy, foreign companies were required to enter into a joint venture with a Chinese company, in which the Chinese company held 51% interest. As 51% owners of the JV Chinese owners had 51% stake in everything.US corporations in those select sectors had to decide to:It was corporate USA and Europe’s free will to chooseFord and GM did not have to set-up plants in China, just as they did not have to setup plants in Canada and Mexico.But GM sells more cars in China then it does in the US, so was it a good investment for GM Stockholders. It’s the stockholders the company is accountable to, not the US government nor US jobs.IF you are a shareholder of US corporations with plants in China ……. take your beef to senior management. They made the decisions.",UNKNOWN,Bill Yu Liao (廖彧),650,138,1.9M,https://www.quora.com/What-are-the-benefits-of-studying-C-programming-language-as-a-first-language
20,"What do you mean by Chinese theft of technology for so many years?Have you ever read the history of how the West, especially Britain and the US which has robbed, stole, raped and destroyed China in the last century to the point of leaving her in tatters and weapons less when the Japanese invaded that she cannot even have sufficient small arms and bullets to defend herself?China is not the only country which insists on mandatory transfer of technology if companies of whichever country origin wish to do business there. It is a choice of those who are greedy in wanting to exploit the cheap, plentWhat do you mean by Chinese theft of technology for so many years?Have you ever read the history of how the West, especially Britain and the US which has robbed, stole, raped and destroyed China in the last century to the point of leaving her in tatters and weapons less when the Japanese invaded that she cannot even have sufficient small arms and bullets to defend herself?China is not the only country which insists on mandatory transfer of technology if companies of whichever country origin wish to do business there. It is a choice of those who are greedy in wanting to exploit the cheap, plentiful and industrious labour pool that exist in the country together with a vast population and market potential.Did China put a gun to the heads of companies which chose to open up there?Did you know how much profits those companies have profited from their operations in countries such as China?For your information even small nations such as Papua New Guinea requires anyone or any companies to give half their properties gratis to an indigenous partner in order to continue trading there on Independence.Savvy?","68,573 followers",Kanthaswamy Balasubramaniam,514,17.3K,411.2M,https://www.quora.com/What-are-the-benefits-of-studying-C-programming-language-as-a-first-language
21,"Complex question, one that requires multiple answers.For starters, ALL countries steal technology during their rapid development stage. It wasn’t so long ago we were pointing fingers at the Japanese, and 150 or so years ago the Brits were pointing fingers at us. The day is rapidly coming — if not here already — when China will have more to gain from protecting its own IP than stealing that of others, at which time they’ll join the chorus of finger pointers.Secondly, many countries steal technology through industrial espionage. China and Russia are usually the names called most often, though IComplex question, one that requires multiple answers.For starters, ALL countries steal technology during their rapid development stage. It wasn’t so long ago we were pointing fingers at the Japanese, and 150 or so years ago the Brits were pointing fingers at us. The day is rapidly coming — if not here already — when China will have more to gain from protecting its own IP than stealing that of others, at which time they’ll join the chorus of finger pointers.Secondly, many countries steal technology through industrial espionage. China and Russia are usually the names called most often, though I have no idea if this reflects the frequency of transgressions.Then there’s technology transfer that’s the price of doing a deal. China is such a huge market, and growing so rapidly, that vast number of companies were willing to “share” know-how in exchange for market access. (Confession: I was directly involved in one of those situations.) One could argue — and I did — that this is unfair. The Chinese response — then don’t do business here — is hard to argue with.Which brings us to: What exactly can the US government do? They can fight central policies like minimum local content requirements or caps on foreign ownership. But the recently revised NAFTA agreement includes local content requirements and both the Obama and Trump administrations have refused acquisitions by Chinese companies, citing “national security.”“Let he who is without sin cast the first stone,” and all that.Then there’s both the biggest complication and biggest opportunity: of the world’s 20 largest tech companies by market value, 9 are in China. The idea that China is full of low-cost factories filled with imprisoned workers toiling for slave wages to churn out knock-offs of American products is badly out of date, and was never completely true. In electronic payment systems and drone technology, China is leading the world — and someone else is trying to “share” their technology.If Trump were smart he’d welcome the Chinese to “our” side, and talk about how we collective can strengthen IP protections around the world. He would strengthen the Commercial capabilities of the embassy in Beijing, and work through local Chamber of Commerces to address company-specific issues where they arise. He would make a decision on things like use of Huawei phones in government applications while bearing in mind that the Chinese will repay tit with tat — just as we would if the situation were reversed.In other words, he would have an overarching strategy and a series of tactics for achieving it.Punitive tariffs on steel are not only irrelevant and ineffective, they simply increase costs for American consumers — making us far more likely to purchased finished products from China, resulting in a further loss of jobs.",1 follower,Dawei Chen,633,141,2.8M,https://www.quora.com/What-are-the-benefits-of-studying-C-programming-language-as-a-first-language
22,"Let’s say you sign a contract with an employer. It says that you need to work X hours per day and in return you get Y amount of money as compensation.Are you being forced to work?Absurd, right?Same thing with technology transfers. Foreign companies signed contracts with Chinese enterprises to build products in China. Part of that contract includes the transfer of certain technologies. Nobody was forced to sign the contracts, the foreign companies were free to walk away. In fact, many did just that. However, some companies felt that the transfer of technology was an acceptable price to pay forLet’s say you sign a contract with an employer. It says that you need to work X hours per day and in return you get Y amount of money as compensation.Are you being forced to work?Absurd, right?Same thing with technology transfers. Foreign companies signed contracts with Chinese enterprises to build products in China. Part of that contract includes the transfer of certain technologies. Nobody was forced to sign the contracts, the foreign companies were free to walk away. In fact, many did just that. However, some companies felt that the transfer of technology was an acceptable price to pay for access to the Chinese market, so they agreed. Some achieved their goals while others did not, for various reasons.This is just business.","68,573 followers",Kanthaswamy Balasubramaniam,898,17.3K,411.2M,https://www.quora.com/What-are-the-benefits-of-studying-C-programming-language-as-a-first-language
