,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
10,"Dear Friend,Very, very!Jews from all around the world have been immigrating to Israel since 1948. Jews have been at the forefront of science, technology, medicine, inventions, the arts, economics and social issues for the last 150 years. So, Israel today, has the talent, the concentration and the genetic presence to give Israel;the Jewish Country -the best input, from the best of science and technology.Israel is a Western nation. It is a free economy, a democracy and has many companies that have serious R&D units.2/3 of all households have internet, all businesses have high-speed internet, theDear Friend,Very, very!Jews from all around the world have been immigrating to Israel since 1948. Jews have been at the forefront of science, technology, medicine, inventions, the arts, economics and social issues for the last 150 years. So, Israel today, has the talent, the concentration and the genetic presence to give Israel;the Jewish Country -the best input, from the best of science and technology.Israel is a Western nation. It is a free economy, a democracy and has many companies that have serious R&D units.2/3 of all households have internet, all businesses have high-speed internet, the telephone network is excellent, and newFor obvious reasons the Military industries are very advance and support our High-Tech Army. We have portable computers with most field-companies, drones overhead, the latest jets in the air and our satellites in the sky.Our tanks are technological wonders. The technology for tanks to fire, at a pin-point target while on the move-at 50 Km/h is made and used in Israel.We have robot boats, tunnel -destroying technology and face-recognition cameras in most ‘hot-spots’.The technology to shoot down enemy rockets-while in the air-over the enemy side of the fence is made in Israel and well applied.Our computerized and radarized anti-‘car-crash’ system is now sold all around the world.In medicine, We have the latest technologies and we have developed many of them.The simple facts that Google, and many other high-tech companies have R&D centers in Israel —and that the second ‘Silicon Valley’ concept is found in Israel-is a reflection of ‘advanced-technologically’ Israel.…and the local joke: “ Why don’t they move theIsraelThe acute distance between the scientific/technological Israel and all her Arab neighbors…is astounding. Many Arab nations are still living in the 18th century while Israel has a firm footprint in the 21st century.","5,352 followers",Valerio Cietto,677,2.4K,9.1M,https://www.quora.com/What-do-you-think-the-future-trends-how-will-the-technology-be-in-the-future-of-this-components
11,Quantum ComputersQuantum ComputersData StorageAI,4 followers,Leon Brennan,24.9K,693,21.4M,https://www.quora.com/What-do-you-think-the-future-trends-how-will-the-technology-be-in-the-future-of-this-components
12,"This February my wife was diagnosed and given six months to live. When I heard the doctor tell her “six months”, it felt likeI met my wife, Jess, twenty-one years ago when she was nineteen.Our parents owned side-by-side cabins in the northern part of New York and we both happened to be along for the week-long hunting trip our fathers planned that year.Jess' father was a skilled hunter and could hit a headshot from a mile away — same as my dad.Jess and I didn't hunt with them — we hung out by the lake.The moment I saw Jess I fell in lThis February my wife was diagnosed and given six months to live. When I heard the doctor tell her “six months”, it felt likeI met my wife, Jess, twenty-one years ago when she was nineteen.Our parents owned side-by-side cabins in the northern part of New York and we both happened to be along for the week-long hunting trip our fathers planned that year.Jess' father was a skilled hunter and could hit a headshot from a mile away — same as my dad.Jess and I didn't hunt with them — we hung out by the lake.The moment I saw Jess I fell in love. We've been together ever since.But now, now that she has an expiration date, I just don't know what to do — I'm scared and lost.Monday morning at work I was telling my best friend and supervisor, Timmy, about my wife's condition. Timmy told me that I.T. or Intelligent Terrestrial just came out with their latest models.These models are different than those of yesteryear because they are 52% mechanical and 48% biological.Timmy said all you have to do is mail a sample of DNA to I.T. and upload a digital copy of your consciousness through an app. You can then purchase a custom made clone at an age of your choice. When the clone arrives it will turn on, study it's surroundings and await a consciousness download.“Oh my God Timmy, what's the catch?”“The price, Leon.”When I got home from work, Jess and I plugged in and uploaded a digital copy of our entire conscious catalog to I.T. and then mailed off DNA samples.Jess asked me what age I wanted her to be. It felt awkward to say “twenty”, but I did it — I was honest. I miss her smooth, youthful skin and I want her to be young and healthy — especially if I have to cash my entire 401K in to afford it.We told her parents that we were going to basically bring her back from the dead and her father threatened to shoot any abomination that we brought into this world.One month later, on a day that Jess was particularly ill, the doorbell rang.Jess and I dragged the box through the door and laid it on the living room floor. I gently cut along the lines and when I opened the flaps, there,she,was.The last time my heart fluttered like this was the day I met her.Jess helped me lift I.T. out of the box and sit I.T. up.I.T. was warm and soft. I.T. was mine. I paid for I.T. I own I.T.Machines like this don't have rights — even though they are part biological, the governments recognize them in the same way they would a lawnmower — so, as I said, I.T. is my possession.The science behind uploading a digital consciousness is so cutting edge, that the laws just haven't caught up yet.Jess turned I.T. on and I.T. looked right into my eyes. I was in love — with two women, but, it was the same woman. We hadn't uploaded Jess' consciousness yet, so, I.T. was running on basic programming, but I.T. was gorgeous.Jess asked me what I wanted to do, and for the first time in a very long time — I lied to her.I told her we should go shopping and buy I.T. some clothes.I.T. doesn't seem to have a personality yet.“Hello…. Smile…”Jess picked outfits for both of them and we went for a walk through the park together. It was amazing — I was so happy.We walked down a cozy little trail and found a tuck away to sit and talk.I.T. watched and studied every move Jess and I made. I.T. was learning and adapting.I.T. was becoming aware.At one point Jess and I got distracted and I.T. wandered off. When we found I.T., I.T. was gazing at the sky.I asked I.T. what it was doing. I.T. said, “Where do I come from?”“You come from Heaven. You are my angel.”That answer seemed to work for I.T. We all walked back to the car and headed home.When we got home, Jess immediately started coughing. She fell to the ground and I tried to help her, but I didn't know what to do.Jess passed away right then. It was finally over.I called her family and the police. It took an hour for them to remove the body. I had Jess 2.0 sitting in my back room waiting for them to leave.After the police left, I plugged I.T. into my laptop and downloaded Jess' consciousness.After the download was complete, we walked outside and I looked into her gigantic brown eyes. I asked her, “Is it you, Jess?”She smiled and said, “It is, silly — now kiss me.”Her head slammed back. I didn't know if she was glitching or what and then I heard a bang and saw a hole above her left eye.My beautiful Jessica died twice today. I was crushed.Over the next two decades, I fell into a deep, dark, alcohol-fueled depression. Although I had developed a serious alcohol problem, I was able to work and save every single penny I earned.After twenty years of saving, I decided I wanted both of them back — the twenty-year-old Jess and the forty-year-old Jess.I sent my entire life savings off to I.T. and in one month, my doorbell rang.I cut the box open and wept when I saw my angel(s).I turned them on.I also clothed them. The younger version of me may have left them in the nude, but at this age, I just want my companion(s) back.The ladies helped me back to my room to lay down. I was so tired from all the excitement.I've waited and worked an entire lifetime to be with the woman I love. And now, at long last — she is beside me.I died, on that very night as a happy man.One day later, the doorbell rang. It seems my beautiful Jessicas used my direct deposit life insurance benefit to make a purchase.They gently cut the box open.And turned me on.You ask where technology will be in 2050?We will be everywhere.LeonSpecial thanks:Cameron — Dear friend. Thank you so much for all your help with bringing this idea to life. You are awesome. I'm proud to call you friend.Kinsalynn — My sister and friend. Your help with makeup and photography was an absolute godsend — thank you so much. I love and appreciate you. P.S. you took over 300 pictures in an eight hour span. Thank you from the bottom of my heart:)Brooke — Even with a bullet hole in the head, you are deliciously gorgeous. You spent eight hours modeling for my Quora answer today and never once did you fail to impress or inspire me. I am honored to be friends with you.Jess —",18 followers,Asim Qureshi,17K,996,155.4M,https://www.quora.com/What-do-you-think-the-future-trends-how-will-the-technology-be-in-the-future-of-this-components
13,"Ordering Pizza in 2050… just saying…CALLER: Is this Pizza Hut?GOOGLE: No sir, it’s Google Pizza.CALLER: I must have dialed a wrong number, sorry.GOOGLE: No sir, Google bought Pizza Hut last month.CALLER: OK. I would like to order a pizza.GOOGLE: Do you want your usual, sir?CALLER: My usual? You know me?GOOGLE: According to our caller ID data sheet, the last 12 times you called you ordered an extra-large pizza with three cheeses, sausage, pepperoni, mushrooms and meatballs on a thick crust.CALLER: Super! That’s what I’ll have.GOOGLE: May I suggest that this time you order a pizza with ricotta,Ordering Pizza in 2050… just saying…CALLER: Is this Pizza Hut?GOOGLE: No sir, it’s Google Pizza.CALLER: I must have dialed a wrong number, sorry.GOOGLE: No sir, Google bought Pizza Hut last month.CALLER: OK. I would like to order a pizza.GOOGLE: Do you want your usual, sir?CALLER: My usual? You know me?GOOGLE: According to our caller ID data sheet, the last 12 times you called you ordered an extra-large pizza with three cheeses, sausage, pepperoni, mushrooms and meatballs on a thick crust.CALLER: Super! That’s what I’ll have.GOOGLE: May I suggest that this time you order a pizza with ricotta, arugula, sun-dried tomatoes and olives on a whole wheat gluten-free thin crust?CALLER: What? I don’t want a vegetarian pizza!GOOGLE: Your cholesterol is not good, sir.CALLER: How the hell do you know that?GOOGLE: Well, we cross-referenced your home phone number with your medical records. We have the result of your blood tests for the last 7 years.CALLER: Okay, but I do not want your rotten vegetarian pizza! I already take medication for my cholesterol.GOOGLE: Excuse me sir, but you have not taken your medication regularly. According to our database, you purchased only a box of 30 cholesterol tablets once at Lloyds Pharmacy, 4 months ago.CALLER: I bought more from another Pharmacy.GOOGLE: That doesn’t show on your credit card statement.CALLER: I paid in cash.GOOGLE: But you did not withdraw enough cash according to your bank statement.CALLER: I have other sources of cash.GOOGLE: That doesn’t show on your latest tax returns, unless you bought them using an undeclared income source, which is against the law!CALLER: WHAT THE HELL!GOOGLE: I’m sorry sir, we use such information only with the sole intention of helping you.CALLER: Enough already! I’m sick to death of Google, Facebook, Twitter, WhatsApp and all the others. I’m going to an island without the internet, TV, where there is no phone service and no one to watch me or spy on me.GOOGLE: I understand sir, but you need to renew your passport first. It expired 6 weeks ago…Welcome to the future","5,077 followers",Bobby Tatro,3.9K,2.2K,45.5M,https://www.quora.com/What-do-you-think-the-future-trends-how-will-the-technology-be-in-the-future-of-this-components
14,"My grandmother is now 93, I am 42 and so the age difference is pretty much close to me to the one you suggested, taking into account that the speed of innovation is accelerating the analogy may be just right.So she was born in 1926 in a small village. There was no water plumbing nor electric network. No public transportation nor even what you would call a road.Growing up she was sent to school to learn to read and write and do math. Meanwhile most houses in town received water and electricity from the services.She grown up and got married. As her and grandpa began building a family they got aMy grandmother is now 93, I am 42 and so the age difference is pretty much close to me to the one you suggested, taking into account that the speed of innovation is accelerating the analogy may be just right.So she was born in 1926 in a small village. There was no water plumbing nor electric network. No public transportation nor even what you would call a road.Growing up she was sent to school to learn to read and write and do math. Meanwhile most houses in town received water and electricity from the services.She grown up and got married. As her and grandpa began building a family they got a land line phone! The “road” (basically a dirt path large enough for ox pulled carts) was paved and some public lighting was installed.My grandpa got a job at a factory in the city and eventually was able to buy a motorcycle, sparing him of the twice a day 2+h walk.They had four daughters and when they were at school, the richer family in town got a TV, that was of course a B&W. Public transportation began hauling passangers to the city twice a day.Her daughters grown up and got married. They now had a TV and there was two channels to choose from! Eletric appliances were everywhere and able to do just about anything!My parents began their own family and by the time I went to school color TV's entered our homes followed by the very first computer for home use, the Spectrum Sinclair…My grandmother was now struggling to keep up with all this new world of weird technology…Then came the PC's and shortly after the cellular phone. Using a PC was (and still is) something she can't do but cell phones were not that complicated…Then smartphones, next gen PC's, gaming consoles, GPS navigation, etc…None of this is something she can understand or use…Yes, me and my generation were lucky enough to ride the technology revolution, we grew up with it. My parents are now beginning to struggle with the newer things…We will be better prepared for what is coming…maybe!As my grandmother and my parents, I too will reach a certain point of technological evolution where I will not be able to follow tech and will be left behind. More so as the new revolution, driven by AI and the likes will be, once again, an exponential growth.No matter what's going to happen it will, probably, not be for us, rather for our children and grandchildren. I just hope we can steer technology in the right direction.",991 followers,Imran Roy,5.2K,841,3.6M,https://www.quora.com/What-do-you-think-the-future-trends-how-will-the-technology-be-in-the-future-of-this-components
15,"In 2016 I was given a death sentence, by my family doctor. According to him I was going to die in 12 hours.It was quite evident that with multiple organs giving up, after exhaustive eight years of on-off chemotherapy.As per this above picture, any medical professional will vouch, with failing kidneys, and completely collapsed skin system.An year ago I looked like thisThis day in 2016 I looked like this.As I was being prepped to been escorted to my final journey to the hospital, a gentleman almost appeared in the clinic from nowhere. He gave his introduction as salesman of BODY REPLACEMENT INC.In 2016 I was given a death sentence, by my family doctor. According to him I was going to die in 12 hours.It was quite evident that with multiple organs giving up, after exhaustive eight years of on-off chemotherapy.As per this above picture, any medical professional will vouch, with failing kidneys, and completely collapsed skin system.An year ago I looked like thisThis day in 2016 I looked like this.As I was being prepped to been escorted to my final journey to the hospital, a gentleman almost appeared in the clinic from nowhere. He gave his introduction as salesman of BODY REPLACEMENT INC.. Quite a straightforward name, and exactly the same thing he offered, and this new body will be just a younger version of you. Disease free.Wow, is it even real. But I had nothing to loose. So what the heck, I signed the agreement there and then. Unfortunately I'm bound by the agreement not to tell any further details for next 35 years, but I'm allowed to show new me.Disease freeBefore :Now :So pretty sure after 35 years, when I tell the world cure for all diseases, in 50 years world will be disease free.","2,152 followers",Carl Dodd,1.6K,16.9K,17.2M,https://www.quora.com/What-are-the-top-technology-trends
16,"Between 2025 and 2040, autonomous driving changes everything. People start to trust machines more than other humans. Human errs, machines not.From 2025 to 2040 it was all about automation. You get your goods by drones and with autonomous driving you are completely flexible. People have written so much about the impact of autonomous driving. I want to go one step further.This open a lot for additional topics. As people are not scared from machines, we suddenly experience a lot of new trends that start to unfold2050 is the epoch where medicine meets technology.In 2050, there is no human surgeon.Between 2025 and 2040, autonomous driving changes everything. People start to trust machines more than other humans. Human errs, machines not.From 2025 to 2040 it was all about automation. You get your goods by drones and with autonomous driving you are completely flexible. People have written so much about the impact of autonomous driving. I want to go one step further.This open a lot for additional topics. As people are not scared from machines, we suddenly experience a lot of new trends that start to unfold2050 is the epoch where medicine meets technology.In 2050, there is no human surgeon. Everything is done by AI. So, if you have a surgical procedure, you step in one of the robocars, theu bring you to a hostpatal where you are taken care of.Prostetics are so good that sometimes people even consider to change healthy limbs. Maybe some people already do it. If a someone loses his legs and he gets prostetics, he can win every marathon.We are also able to replicate organs and mankind is crazy about combing tech with biology. Billions is invested into research. People research on how to combine humans with technology. Better eyes. with additional understanding of the body and its needs, we learn special treatments that are life prolonging. There is something like assisted sleeps which makes sleep for older people as recharging as for kids.On the dark side, it is the era of animal trials and there is a lot of arguing about it.",2 followers,Richard Muller,3K,2.3K,202M,https://www.quora.com/What-are-the-top-technology-trends
17,"Money could be government created and regulated derivatives of Bitcoin.Nearly all cars and trucks will be electric.there might even be some electric planes.A lot of houses will have solar panels that look just like normal roofing.Public transport will have gotten a mayor overhaul, with most transport happening trough underground tunnels at very high speeds.there might already be small colonies on the moon and on mars.computing will be faster than ever and everyone will have access to smart personal assistant AI, that takes care of many mundane things in the digital realm(like sorting your emaiMoney could be government created and regulated derivatives of Bitcoin.Nearly all cars and trucks will be electric.there might even be some electric planes.A lot of houses will have solar panels that look just like normal roofing.Public transport will have gotten a mayor overhaul, with most transport happening trough underground tunnels at very high speeds.there might already be small colonies on the moon and on mars.computing will be faster than ever and everyone will have access to smart personal assistant AI, that takes care of many mundane things in the digital realm(like sorting your emails and managing and updating your agenda, pays your bills in time, does your taxes.) and physical realm(like bringing you your car or a public car, even driving you to your destination. oh and it will automatically pre-heat your home so its nice and warm when you step trough the door!)check out all the stuff Elon Musk is doing for all of us. <3",0 followers,Ashok Bishnoi,12.8K,314,7.6M,https://www.quora.com/What-are-the-top-technology-trends
18,"AI will make i̶r̶o̶n̶i̶c̶ ̶m̶e̶m̶e̶s̶ games and movies with intense graphic and storyline quality.An AI generating massive amounts of scenarios for a movie and calculating the best one, definetly not with that kind of gesture lolImagine playing a game in 2050, and get to the part when you interact with the character, in VR, we’ll be able to dialogue with the character with our own voice and the slightest tone, volume, gesture or delay in-between words may lead us to enter an entirely different story-arc. the physics system in games will count all variables to the very tiny-weeny ones, and smalAI will make i̶r̶o̶n̶i̶c̶ ̶m̶e̶m̶e̶s̶ games and movies with intense graphic and storyline quality.An AI generating massive amounts of scenarios for a movie and calculating the best one, definetly not with that kind of gesture lolImagine playing a game in 2050, and get to the part when you interact with the character, in VR, we’ll be able to dialogue with the character with our own voice and the slightest tone, volume, gesture or delay in-between words may lead us to enter an entirely different story-arc. the physics system in games will count all variables to the very tiny-weeny ones, and small details such as the movement of the muscles in the face, specks of dust in clothes, and the trees swinging around and leaves falling because of the wind would be visible. of course, this would need a TON of memory space (i wouldn’t be surprised if the memory size of games by then would be as or bigger than something like RDR2) so memory hardware would be smaller in size, but larger in capacity.“No cars were used in the making of this scene” ~Movie producers would need less actors, because the AI can create it’s own fictional character(s), one that will look very matching with the character’s and the story’s background. i’m not certain about budget, maybe it will be lower because producers wont be travelling around the world looking for places to cast, or hiring massive loads of crew, but the AI cost would be very high. also, series would probably last longer, because actors could quit, but AI’s fictional character wouldn’t (maybe the AI could, haha), and also AI can read every single feedback from the fans, and judge the best script for the next season.All in all, this would eventually happen someday, some of you and i probably think im expecting a little bit too much for 30 years, but hey, we went from this:to THISIn just like, 40 years!",17 followers,Fabius Fairchild,1.8K,0,0,https://www.quora.com/What-types-of-advanced-technology-are-used-in-map-marking-today
19,There are new things being invented every day and humans have already found a way of making bendable phones that can wrap around your wrist. I believe a majority of new technology will be out by 2020 and technology will only get cooler and more advanced through that time. I expect to see flying cars and hoverboards that actually get off the ground.,199 followers,David Randall,541,26.8K,53.1M,https://www.quora.com/What-types-of-advanced-technology-are-used-in-map-marking-today
