,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
10,I think it is where some of the super computers are. The computers are for auto pilot and maps(ect).,"18,013 followers",John Chesire,607,5.2K,67.3M,https://www.quora.com/What-are-computers-used-for-on-the-ISS
11,"Airbus was planning a stretched version of the A380 (the -900) from the very start. One of the -800s problems was that it was somewhat overbuilt in anticipation of that stretch.Airbus also considered various other improvements to the aircraft, new engines, some tweaks to the wings and structure and whatnot.The problem is that any of that needs to be justified by the sale of enough additional airplanes to cover the engineering costs and some amount of profit. A few dozen additional frames for Emirates was not going to do that.Yes, an A380–900 would have been a better airplane than the -800, butAirbus was planning a stretched version of the A380 (the -900) from the very start. One of the -800s problems was that it was somewhat overbuilt in anticipation of that stretch.Airbus also considered various other improvements to the aircraft, new engines, some tweaks to the wings and structure and whatnot.The problem is that any of that needs to be justified by the sale of enough additional airplanes to cover the engineering costs and some amount of profit. A few dozen additional frames for Emirates was not going to do that.Yes, an A380–900 would have been a better airplane than the -800, but even harder to fill for the airlines, who are mostly having trouble filling the -800. And then there’s the question of how many -900s would just be displacing possible -800 orders. In the end A380 sales were poor, and Airbus’ profit margins on the aircraft were terrible*. Spending a lot of money for a handful of additional sales isn’t a great idea.*They reached production break-even, where they were selling aircraft for more than it cost to produce them, in 2015, and severely cut the production rate in 2017 (which forced them to spread a bunch of fixed costs over fewer airframes). While Airbus has claimed to still be making money at the lower production rates, that can’t be more than a pittance.",699 followers,Adrian Corfield,2.4K,1.7K,3.4M,https://www.quora.com/What-are-computers-used-for-on-the-ISS
12,"Well, the handwriting is on the wall for a demise far sooner than Airbus hoped, 300 airplanes and no more. Every airplane has its day and eventually goes out of production. Some have more profitable lives and longer runs than others.Twins are in, big-enough, and far more efficient. It costs Emirates less per seat to fly the 777 (which it has many more of) but there is an irony. The A380 makes more money per flight simply because the number of passengers overwhelms the lower margins. The numbers tip in favor of the big twin when fuel prices rise. Hub and spoke is done everywhere else, and nobodWell, the handwriting is on the wall for a demise far sooner than Airbus hoped, 300 airplanes and no more. Every airplane has its day and eventually goes out of production. Some have more profitable lives and longer runs than others.Twins are in, big-enough, and far more efficient. It costs Emirates less per seat to fly the 777 (which it has many more of) but there is an irony. The A380 makes more money per flight simply because the number of passengers overwhelms the lower margins. The numbers tip in favor of the big twin when fuel prices rise. Hub and spoke is done everywhere else, and nobody is saying out loud what the forecasts are for Emirates. Many agree that the need for a very large airplane will return in 15–25 years, but that it should have two or three engines, carbon composites for the fuselage and wings, a single deck, and wingtips that fold up so that it is possible to fly everywhere else. The 777 will likely suffice for quite a long time. What you don’t see with the A380 are the six narrow bodies that bring passengers to the big airport and back out to the destinations. That’s 12 additional engines to make 20, 18 more landing gears to make 23, and 24 more tires to make 46. You cannot run the A380 without feeders. The big twins can go wherever the passengers want to get on and to wherever they want to get off, in one go, without feeders, 2 engines, 3 gears and 14 tires.",47 followers,Simon Anderson,1.1K,931,884.3K,https://www.quora.com/In-Emirates-Airbus-A380-what-is-the-space-under-the-stairs-used-for-kindly-see-comments-for-details
13,"I have heard this story about a colleague’s ex-colleague so cannot vouch for its veracity:A software engineer was fired very unexpectedly. He was not allowed into his office or retrieve any documents from his computer. His books and other physical things were sent by courier. He also had a bunch of software tools (paid by him) installed on his office desktop. He asked to be given the license keys for the software as well as the CDs (yes, this is old) that he stored at his office.After a few weeks of delays, the office manager called him and basically accused him of being a liar and said that hI have heard this story about a colleague’s ex-colleague so cannot vouch for its veracity:A software engineer was fired very unexpectedly. He was not allowed into his office or retrieve any documents from his computer. His books and other physical things were sent by courier. He also had a bunch of software tools (paid by him) installed on his office desktop. He asked to be given the license keys for the software as well as the CDs (yes, this is old) that he stored at his office.After a few weeks of delays, the office manager called him and basically accused him of being a liar and said that he would not be getting anything back. So, he filed a police case - theft. Now, this being old, the police basically laughed at him but he was seriously pissed off (some of the software was worth serious money) and after much badgering, he managed to convince the police to open an investigation. Somehow, a software company alliance that polices usage of unlicensed software got involved and (I am sure many of you are anticipating it already) it turned out that the company was using massive amounts of unlicensed software. They had to pay millions to settle while our hero ended up with a “finder’s fee” equivalent of a couple of years of salary.",823 followers,Neel Kumar,2.1K,5.4K,16.7M,https://www.quora.com/What-are-computers-used-for-on-the-ISS
14,"I have wanted to express this for some time. I worked for a building supply business in Seattle running the south sound area. I took it over in 2000 at $4.6 million and got it up to $26 million in deliveries within 7 years. The owner decided to build some monuments to himself along with his self appointed President who had previously worked for a smaller group in sales. The new President was referred to as Little Lord Fauntleroy by the folks at corporate. In 2010 when the poo hit the fan due how they were over leveraged, Fidelity/Pro Build stepped in and bought them as an asset sale. I was 60I have wanted to express this for some time. I worked for a building supply business in Seattle running the south sound area. I took it over in 2000 at $4.6 million and got it up to $26 million in deliveries within 7 years. The owner decided to build some monuments to himself along with his self appointed President who had previously worked for a smaller group in sales. The new President was referred to as Little Lord Fauntleroy by the folks at corporate. In 2010 when the poo hit the fan due how they were over leveraged, Fidelity/Pro Build stepped in and bought them as an asset sale. I was 60 at the time and well paid, as I should. Once the sale was announced and the hand off meeting scheduled, I ask if I would be taken care of to the owner and Lord Fauntleroy (who was staying with the new owners) . They assured I would be taken care of due to my “loyal” work in their interest. I did all the inventory, equipment assets, personnel assessments, signed it off with Pro Builds auditors and sat back ready to get going. I found out Pro Build couldn’t pour piss out of a boot with instructions on the heel. I could not believe how they paid bonuses based on the cost of assets to the Presidents and VPs. WTH ? Numbers were seriously fudged. We were selling dead trees not operating union retirement funds or 401 Ks investments. I got called to a breakfast meeting with Lord Fauntleroy and a VP for Pro Build. I show up in my company Yukon XL, and as I walk in the door there is a HR head shed sitting with them. Bad vibes for sure. They proceeded to tell me I was no longer needed, and they would be taking possession of my company truck right there and I would not be allowed back in my office to recover my boxes of personal reference materials, or IT downloads I had used for over 25 years. I was breathing fire but held my tongue, and calmly stated, I am walking out the door and driving the rig home to unload my belongings. I put average 60 to 80k on that rig on I 5, at about 1200 to 1400 hours per year. I pretty much lived it creating the business. Offered me a sign out with one months severance. I got up, and started to the door and they said you have to stop, I asked them which one of them think they could stop me? I stated I would return in the morning at 6 am with the cleaned out rig, ready to sign out my termination papers, to recover my personal items in my office, along with the law officers I worked with in the area if needed. Got up walked out. They sat there with their stupid looks and I got in the rig drove home, returned in the morning at the designated time with the LT from the state police on standby. Got my materials and left them a bottle of Curevo saying you jokers will be loosing a billion a year soon. True words. In the end it cost me everything I had worked for to be able to retire. 2014 at 64 I did a straight 7. I still would like to meet Little Lord Fauntleroy in an alley for 5 minutes. Was then and am now you bet. I just need to vent finally.",950 followers,Brian Johnson,6K,70,611K,https://www.quora.com/What-are-computers-used-for-on-the-ISS
15,"First job out of 6th form College was at a Tailors shop chain, in the U.K. called “Hepworths""It had many branches around the country in the 1980'sEach area Manager had a portion of the country to cover, he managed all the stores in that area.Our area Manager was Mr Chambers.He was a nice guy, an Irishman by birth and a good, caring Manager.He'd worked for the company for decades and had worked his way up through the company to end up looking after the stores in north west England (Liverpool, Manchester and many others) and all of north Wales.He was supplied with a very high spec Ford Sierra coFirst job out of 6th form College was at a Tailors shop chain, in the U.K. called “Hepworths""It had many branches around the country in the 1980'sEach area Manager had a portion of the country to cover, he managed all the stores in that area.Our area Manager was Mr Chambers.He was a nice guy, an Irishman by birth and a good, caring Manager.He'd worked for the company for decades and had worked his way up through the company to end up looking after the stores in north west England (Liverpool, Manchester and many others) and all of north Wales.He was supplied with a very high spec Ford Sierra company car.So it turned out there were massive changes coming to Hepworths. The company was being completely rebranded, bespoke tailoring and all the traditional things were going out the window and a new, modern menswear and womenswear company was being born…..“Hepworths” became “Next"" (35 years on it's still trading successfully under this name)No space in this new company for faithfull old timers like Mr Chambers.So he was made redundant and told to return his company car, He was devastated.His severance package was sorted while the Hepworths brand was wound down.When the stores were changing into their new style, He was asked to bring his car back to the old head office (also closing) in Leeds.He asked what was the plan to get him home to Preston (about 70 miles) after he'd handed his car back. He was told that getting home was his affair as handing the car back was the end of his association with the company.So he set off towards Leeds, in the car.A while later he phoned the company, from motorway services (no mobile phones back then) and told them he was ok for a lift home, as his wife had followed him in their car.They said, ok , but whens he bringing the car back?He answered oh, sorry its run out of petrol on the M62 (motorway) Its on the hard shoulder, but I'm not sure where exactly.I've locked it up safely, before my wife got me in our car, but I'm afraid I seem to have dropped both sets of keys somewhere!So that was his parting shot, none of us ever found out when or how they found and recovered the car!",88 followers,Edward Kwang,1.1K,98,442.7K,https://www.quora.com/What-are-computers-used-for-on-the-ISS
16,"About 20 years ago, my friend’s father had to go out on disability and they took back his company truck with all of HIS tools in the back and refused to return them. This went back and forth for at least 6 months. I know for a fact that he purchased most of it on his own because I drove him to the store and back and helped him load up the truck many times but he “Somehow” procured a key to the company lot and he, my friend and I backed up my Jeep and just emptied the entire truck into it. He swears he owned ALL of it but I’m not sure…",UNKNOWN,Cory A. Martin,2.6K,956,7.8M,https://www.quora.com/What-are-computers-used-for-on-the-ISS
17,"Called the police and waited until they arrived and told the officer that the company was refusing to allow me to collect my personal belongings from my work vehicle. The officer informed my boss that if I was not allowed to gather my things from the truck whoever was keeping me from gathering my personal belongings would be charged with theft by taking. If it was found to be over $1000 worth of property it would be a felony charge, suddenly my boss was more than willing to allow the officer and myself back to get my tools, it was a pretty easy thing to accomplish sorting out what was mine andCalled the police and waited until they arrived and told the officer that the company was refusing to allow me to collect my personal belongings from my work vehicle. The officer informed my boss that if I was not allowed to gather my things from the truck whoever was keeping me from gathering my personal belongings would be charged with theft by taking. If it was found to be over $1000 worth of property it would be a felony charge, suddenly my boss was more than willing to allow the officer and myself back to get my tools, it was a pretty easy thing to accomplish sorting out what was mine and what was theirs as all of my tools have all 3 of my initials engraved on them and our company had their name engraved on all of theirs. The officer also noticed that there were cameras that overlooked where the trucks were parked and made them go back and show him the footage from the time that I returned the truck to the time that we went back to get my stuff to make sure that they hadn’t tried to remove anything of mine in that time, which they hadn’t. That is probably the only time I have applauded a cops need to be nosy.",22 followers,Nishchal Arora,9.2K,131,3.6M,https://www.quora.com/What-are-computers-used-for-on-the-ISS
18,"Security is very important. This is an obvious thing, and it pains me to see the lack of vigilance of ordinary users. It hurts when experts assume that everyone has the same deep understanding of security issues, and then add or recommend special settings that are difficult to use and easy to knock down.First, nothing is 100% secure.Back to the topic, in order to securely store funds yourself, you need to:Prevent others from getting your private keys; provide protection from hackers, protect your computer from viruses, a reliable Internet connection, etc.Protect against loss of private keys; cSecurity is very important. This is an obvious thing, and it pains me to see the lack of vigilance of ordinary users. It hurts when experts assume that everyone has the same deep understanding of security issues, and then add or recommend special settings that are difficult to use and easy to knock down.First, nothing is 100% secure.Back to the topic, in order to securely store funds yourself, you need to:Prevent others from getting your private keys; provide protection from hackers, protect your computer from viruses, a reliable Internet connection, etc.Protect against loss of private keys; create backups to prevent loss or damage to devices, and protect those backups.To transfer and store your crypto, use reliable services likeHave a way to hand over your private keys to your loved ones in the event of death. This is not a very pleasant scenario, but as a responsible person, all options must be considered.","1,772 followers",Thomas Y Graham,945,55,4.5M,https://www.quora.com/What-are-computers-used-for-on-the-ISS
19,"Exchanges are certainly very useful because they mainly allow us to buy and sell easily, without having to find a user for each crypto that you want to operate.But when it comes to storing and protecting our cryptos, they are not the safest option because, among other situations, exchanges can be the target of hacker attacks, phishing, and other computer dangers. Also, regulators in your country may prohibit access to the exchange website and, therefore, you could not access your money.So, the best option is to have a crypto wallet that allows you to keep your crypto safely. There are many inExchanges are certainly very useful because they mainly allow us to buy and sell easily, without having to find a user for each crypto that you want to operate.But when it comes to storing and protecting our cryptos, they are not the safest option because, among other situations, exchanges can be the target of hacker attacks, phishing, and other computer dangers. Also, regulators in your country may prohibit access to the exchange website and, therefore, you could not access your money.So, the best option is to have a crypto wallet that allows you to keep your crypto safely. There are many in the crypto world, but here I share the ones that, in my opinion, offer the best benefits:Coinomi Wallet: One of the best-known wallets. It offers support for various blockchain assets, tokens, even exclusive coins, and some fiat currencies, and is quite secure.Divi Wallet: launched by the Divi Project and designed by its Divi Labs with an extremely friendly interface, where users have a new and dynamic way of interacting with Divi and with the main crypto and fiat currencies in a very secure and at the same time very easy way, providing a decentralized option to store the private keys of your cryptocurrencies in one place, making it one of the most secure wallets today. You can check theirLedger Wallet. It's safe and can store a large variety of cryptos and also allows us to store our private keys.The objective then, s to diversify our forms of storage to reduce risk and maintain a clear and constantly evolving strategy. In this way, the money is always ""working"" and, above all, safe.Always remember to constantly educate yourself because the crypto world is super dynamic!","3,397 followers",Raymond Scottman,1.1K,0,0,https://www.quora.com/What-are-computers-used-for-on-the-ISS
