,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
10,"There lies a small temple at the top the Pandava Gudda Hills in Sakleshpur of Karnataka.The picturesque views keep the charm of this old shrine intact. No one knows who built this temple but Indian Epic Mahabaratha has a great connection with this temple.There is a staunch belief that Pandavas stayed near this temple for a while during their exile. Dedicated to Lord Shiva, Betta Bhairaveshwara Temple celebrates an Annual Abhisheka during the January month where devotees throng in huge number.There lies a small temple at the top the Pandava Gudda Hills in Sakleshpur of Karnataka.The picturesque views keep the charm of this old shrine intact. No one knows who built this temple but Indian Epic Mahabaratha has a great connection with this temple.There is a staunch belief that Pandavas stayed near this temple for a while during their exile. Dedicated to Lord Shiva, Betta Bhairaveshwara Temple celebrates an Annual Abhisheka during the January month where devotees throng in huge number.",64 followers,Abhi Yadav,6.8K,486,14.6M,https://www.quora.com/What-are-some-facts-about-India-that-Indians-are-generally-unaware-of-1
11,This is about Yoga guru Baba Ramdev.They make fun of him when his left eye blinks a lot.The left half of Baba Ramdev was entirely once paralysed. He then startedLets remember this the next time someone makes fun of his eyes. Don't be judgemental.Edit:RegardsKshitij ChitranshThis is about Yoga guru Baba Ramdev.They make fun of him when his left eye blinks a lot.The left half of Baba Ramdev was entirely once paralysed. He then startedLets remember this the next time someone makes fun of his eyes. Don't be judgemental.Edit:RegardsKshitij Chitransh,5 followers,Kshitij Chitransh,22.2K,154,4.1M,https://www.quora.com/What-are-some-facts-about-India-that-Indians-are-generally-unaware-of-1
12,"1. Largest bird sculpture on earth — bird Jatayu.2. Floating post office, only one of its kind in the world (On dal lake in srinagar).3. That’s not all—the postage4. World’s first5. India is the inventor of6. India is the inventor of “INK”.7. Indian engineers !8. Button was invented in India. Earlier they were made of stones even !9. India has the biggest population of vegetarians in the world. Kudos !10. India’s is the biggest film industry in the world in terms of number of movies produced per year.Continue Reading1. Largest bird sculpture on earth — bird Jatayu.2. Floating post office, only one of its kind in the world (On dal lake in srinagar).3. That’s not all—the postage4. World’s first5. India is the inventor of6. India is the inventor of “INK”.7. Indian engineers !8. Button was invented in India. Earlier they were made of stones even !9. India has the biggest population of vegetarians in the world. Kudos !10. India’s is the biggest film industry in the world in terms of number of movies produced per year.11. Incredible India !12.Famous “snake and ladder” game was invented in India.13. Indian place representing India map !14.Thank for scrolling !Kalyani DasariImage source - Pinterest",16 followers,Kalyani Dasari,7.2K,148,4.5M,https://www.quora.com/What-are-some-facts-about-India-that-Indians-are-generally-unaware-of-1
13,"This temple in Varanasi, the Ratneshwar Mahadev Mandir, is taller than the Tower of Pisa, and leans far more. Yet, forget the world, it is not known even in India. It remains under water for much of the time.This temple in Varanasi, the Ratneshwar Mahadev Mandir, is taller than the Tower of Pisa, and leans far more. Yet, forget the world, it is not known even in India. It remains under water for much of the time.",390 followers,Shivam Jain,16K,66,2.1M,https://www.quora.com/What-are-some-facts-about-India-that-Indians-are-generally-unaware-of-1
14,If you are into traveling and like driving then you should definitely know these signs about highways :Happy and safe travellingIf you are into traveling and like driving then you should definitely know these signs about highways :Happy and safe travelling,34 followers,Rohit Singh,10.4K,275,3.5M,https://www.quora.com/What-are-some-facts-about-India-that-Indians-are-generally-unaware-of-1
15,"I went out with a friend. In his house, everyone desisted eating anything non-vegetarian. It was more like a religious ritual, rather than a personal choice.We stopped at a food cart. I asked for a Double chicken Kathi roll and he wanted a Double Paneer.The vendor sprinkled the oil on a giant Tava and started off the process by preparing mine first. When he was done, he handed our Kathi rolls to us.We left and on our way, I told him,A bit shocked, he said,I went out with a friend. In his house, everyone desisted eating anything non-vegetarian. It was more like a religious ritual, rather than a personal choice.We stopped at a food cart. I asked for a Double chicken Kathi roll and he wanted a Double Paneer.The vendor sprinkled the oil on a giant Tava and started off the process by preparing mine first. When he was done, he handed our Kathi rolls to us.We left and on our way, I told him,A bit shocked, he said,“Did you not see how he prepared them? Both of our rolls were prepared on the same Tava, in the same oil, the only distinction is that he didn't put chicken in yours!”His reaction to this seemed like as if he's been lied to all his life.The roadside food carts and vendors should be the way to go only if you choose not to consume non-vegetarian by your choice and not because you're trying to respect your particular ritual.",127 followers,Sachin Jha,3.9K,287,14.6M,https://www.quora.com/What-are-some-facts-about-India-that-Indians-are-generally-unaware-of-1
16,Some facts.About india.Some facts.About india.,0 followers,Vikas Sharma,5.7K,0,0,https://www.quora.com/What-are-some-facts-about-India-that-Indians-are-generally-unaware-of-1
17,I can bet that 99.99% Indian's are unaware of this #omgfact.India has the route that connects the 13 Asian countries and border of 8 European countries by road. Yes you can travel fromIts AH1 ( Asian Highway 1 )So if you want to make a world tour you can go wI can bet that 99.99% Indian's are unaware of this #omgfact.India has the route that connects the 13 Asian countries and border of 8 European countries by road. Yes you can travel fromIts AH1 ( Asian Highway 1 )So if you want to make a world tour you can go with your BMW Bike or car hahaha!PS: My office is situated just beside AH1 at Faridabad India.Source - WikipediaEdit 1-Thanks Lalit Sharma andEdit 2 -Many many thanks quorans for 160k+ views and 10k+ up-votes I really happy to share this.,414 followers,Vivek Palandurkar,23.1K,0,0,https://www.quora.com/What-are-some-facts-about-India-that-Indians-are-generally-unaware-of-1
18,"That Kohinoor was not the only big diamond that was taken away from India by a foreign power.The Koh-i-noor diamond (Kohinoor means ‘Mountain of Light’)Almost all of us are aware of the fact that before being taken away by the English, the diamond Kohinoor was in the possession of the Sikh Empire. After the defeat of the Sikh Empire in the second Anglo-Sikh war, the British East India Company annexed Punjab, they forced the Treaty of Lahore on the Sikhs, in which, one of the terms was to surrender Kohinoor to Queen Victoria. Duleep Singh was only seven years old back then. This is how KohinoorThat Kohinoor was not the only big diamond that was taken away from India by a foreign power.The Koh-i-noor diamond (Kohinoor means ‘Mountain of Light’)Almost all of us are aware of the fact that before being taken away by the English, the diamond Kohinoor was in the possession of the Sikh Empire. After the defeat of the Sikh Empire in the second Anglo-Sikh war, the British East India Company annexed Punjab, they forced the Treaty of Lahore on the Sikhs, in which, one of the terms was to surrender Kohinoor to Queen Victoria. Duleep Singh was only seven years old back then. This is how Kohinoor ended up being a part of the British crown jewels, as opposed to the imperial propaganda fanned by some apologists that it was a willing gift (how the fuck is a war booty a ‘willing gift’ exactly? Not to forget, a 7 year old can’t make such informed decisions).Anyway, having given a brief account of the departure of Kohinoor, let us get back to the topic: a.k.a about the other diamond. This other diamond is Daria-i-Noor (a.k.a The Sea of Light).Some time ago, I wrote the following answer about the massacre conducted by Iranian ruler Nadir Shah in Delhi:When Nadir Shah attacked the Mughal Empire and defeated that incompetent idiot ruler Muhammad Shah Rangeela, he conducted a horrible massacre in Delhi and also plundered and looted the city.Muhammad Shah Rangeela also surrendered to him the key of the Mughal treasury, which contained valuable jewels and wealth. He took away the Peacock ThroneLater from Nadir Shah, Kohinoor passed to Ahmed Shah Abdali, and then from him to his grandson, Shah Shuja. Shah Shuja, after being overthrown in a coup, fled to Lahore and took refuge under Maharaja Ranjeet Singh. In return, he gave Kohinoor to the Maharaja.Unlike Kohinoor, however, Daria-i-noor stayed in Iran and remained a part of the Iranian crown jewels. It is currently housed at the Iranian Central Bank, Tehran:The Daria-i-noor diamond, currently at The Central Bank of Islamic Republic of IranIt is also believed that Daria-i-noor was originally a part of a much larger pink diamond named the Great Table DiamondThe pink diamond Noor-ul-Ain, currently studded in the tiara of former Iranian Empress Farah Pahlavi. Farah PahlaviImage Source:",208 followers,Siddhant Roy,9.1K,1K,59.8M,https://www.quora.com/What-are-some-facts-about-India-that-Indians-are-generally-unaware-of-1
19,"There are so many facts about India, that so many people don't know.If you want to know the facts of India , just read it out all facts.. 01. 02. 03. 04. 05. 06. 07. 08. 09. 10. 11. 12. 13. 14. 15Img source , Fb fact verseThank you.There are so many facts about India, that so many people don't know.If you want to know the facts of India , just read it out all facts.. 01. 02. 03. 04. 05. 06. 07. 08. 09. 10. 11. 12. 13. 14. 15Img source , Fb fact verseThank you.","5,917 followers",Hrithik Ramraj,9.6K,3.4K,348.1M,https://www.quora.com/What-are-some-facts-about-India-that-Indians-are-generally-unaware-of-1
20,"Manholes in New york City are Manufactured in India.I don't know whether someone has already mentioned it or not.New yorkers walk over Thousands of Manholes Everyday.Ever Wondered, Who are the Workers behind these every day object of Nyc's life?Those manholes are manufactured in Howrah, India. One of the World's largest manufacturer of Sanitary castings.Edit :-https://vimeo.com/108172752Cast in India TrailerManholes in New york City are Manufactured in India.I don't know whether someone has already mentioned it or not.New yorkers walk over Thousands of Manholes Everyday.Ever Wondered, Who are the Workers behind these every day object of Nyc's life?Those manholes are manufactured in Howrah, India. One of the World's largest manufacturer of Sanitary castings.Edit :-https://vimeo.com/108172752Cast in India Trailer",2 followers,Mohammed Arshad,8.3K,0,0,https://www.quora.com/What-are-some-facts-about-India-that-Indians-are-generally-unaware-of-1
21,"U may not believe but its true :P read once1. India is the world’s 2nd largest English speaking country2. There is a Pakistan in Bihar (India) and a Bihar in Pakistan (Although I am not able to find, the source given said so- Its 30 km away from Purnea in Srinagar Block of it)Source :3. Pakistan achieved Independence on 14th August and India on 15th August because Lord Mountbatten wished to attend both the ceremonies.4. The title given to Mahatma Gandhi as ‘The Father of the Nation’ is not officially granU may not believe but its true :P read once1. India is the world’s 2nd largest English speaking country2. There is a Pakistan in Bihar (India) and a Bihar in Pakistan (Although I am not able to find, the source given said so- Its 30 km away from Purnea in Srinagar Block of it)Source :3. Pakistan achieved Independence on 14th August and India on 15th August because Lord Mountbatten wished to attend both the ceremonies.4. The title given to Mahatma Gandhi as ‘The Father of the Nation’ is not officially granted by the Government of India.Source:5. That it is illegal for a child in india to neglect their parents after their retirement.6. Only 3% of Indians pay income tax.7. The world's biggest family: The man with 39 wives, 94 children and 33 grandchildren, Mizoram20 Amazing Shocking Facts Of India That Most Indians Don't know | Part - I | Reckon Talk8. Every time a baby girl is born in Indian Village of Piplantri, The residents come together to plant 111 trees in her honour.Source :9. 70% of people enjoy old songs because of the memories they have attached to them.10. In 2004 in the Indian City of Nagpur 200 women took law in their own hands and came to court armed with vegetable knives and chili powder and murdered on the court floor a serial rapist. Then every woman claimed responsibility for the murder.Source:11. It has been 2000 years since the first Kumbh Mela is celebrated. At present its one of the largest human gathering on earth.Source:",189 followers,Shubham Gosavi,19.7K,0,0,https://www.quora.com/What-are-some-facts-about-India-that-Indians-are-generally-unaware-of-1
22,"There are two versions of India, one is myth to the world and second is a reality,Thanks for reading :)There are two versions of India, one is myth to the world and second is a reality,Thanks for reading :)",934 followers,Asif Akbari,13.2K,218,1.8M,https://www.quora.com/What-are-some-facts-about-India-that-Indians-are-generally-unaware-of-1
23,I bet Indians did not have any clue about this.I bet Indians did not have any clue about this.,UNKNOWN,HB,40.7K,64,3.9M,https://www.quora.com/What-are-some-facts-about-India-that-Indians-are-generally-unaware-of-1
