,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
10,"Make up.I get it— less blemishes, ideal skin tone, puffier lips— but believe me, unlike what fashion industry would have you think, no one really cares about those imperfections.I know girls whom I’ve never seen without makeup (layers and layers of it) and even though I’d have wanted to tell them that you don’t need these chemicals to adhere to some unrealistic standards, coz you look gorgeous without them, well… I simply stay quiet because it’s not really my place to say.It’d honestly kill me to apply makeup every single morning for hours and then do the touch ups during the day, and all forMake up.I get it— less blemishes, ideal skin tone, puffier lips— but believe me, unlike what fashion industry would have you think, no one really cares about those imperfections.I know girls whom I’ve never seen without makeup (layers and layers of it) and even though I’d have wanted to tell them that you don’t need these chemicals to adhere to some unrealistic standards, coz you look gorgeous without them, well… I simply stay quiet because it’s not really my place to say.It’d honestly kill me to apply makeup every single morning for hours and then do the touch ups during the day, and all for what…?I can only imagine it’s like growing addicted to these Insta filters that you simply cannot click pictures without them. Just that filters take seconds and makeup, well… minutes to hours.I simply cannot wrap my head around this need for makeup all the time🤷🏻‍♂️Hey! I’m coming out with my third book next week. Connect with me on Instagram, ID in comments.","32,652 followers",Rebecca Hallie,27K,416,13.8M,https://www.quora.com/What-is-it-about-women-that-confuses-men-so-much
11,"I was recently talking to a male friend of mine.There was something his girlfriend told him that hurt him.Me : Tell me what happened.Friend : My love didn't get acknowledged by her.Me : It certainly got. She's your girlfriend still.Friend : She just came at my place. She slept. I took her shoes off.Me : Since when did taking shoes off start signifying non-acknowledgment of love?Friend : It's what she said in morning.Me : What?Friend : She told, “I liked how you took off my shoes, thanks to the wave of feminism, men's mentality is changing”.Me : What non-sense. Can't she give credit to you forI was recently talking to a male friend of mine.There was something his girlfriend told him that hurt him.Me : Tell me what happened.Friend : My love didn't get acknowledged by her.Me : It certainly got. She's your girlfriend still.Friend : She just came at my place. She slept. I took her shoes off.Me : Since when did taking shoes off start signifying non-acknowledgment of love?Friend : It's what she said in morning.Me : What?Friend : She told, “I liked how you took off my shoes, thanks to the wave of feminism, men's mentality is changing”.Me : What non-sense. Can't she give credit to you for your love and respect for her?Friend : I don't know. I'm respecting her. But she thinks that it's this propaganda that's changing me. I meanMe : Yet there's more to it.Friend : She further added, “If feminists can bring this change, then may be eve-teasers will stop too one day”.Me : That's disgusting. She put you at par with eve-teasers?Friend : Yeah.. just because we all are males. I've never felt so low in my life.What is it about women's thinking that confuses men?","358,121 followers",Sean Kernan,6.7K,5.6K,723.2M,https://www.quora.com/What-is-it-about-women-that-confuses-men-so-much
12,"Because most people assume that their experience and opinions are near-universal, most people have a very hard time understanding and/or empathizing with people whose experience differs from their own.","1,703 followers",Zoletta Cherrystone,7.9K,550,2.7M,https://www.quora.com/What-is-it-about-women-that-confuses-men-so-much
13,"Nothing.The mountains of largely meaningless stuff written about “Call it the ‘dating edition’ of the kind of horse dung peddled by the likes of such charlatans as Deepak Chopra. Much like most of your self-help books, vitamin supplements and all of that new age BS.Look, both genders understand each other well enough. It’s not so much that they areNothing.The mountains of largely meaningless stuff written about “Call it the ‘dating edition’ of the kind of horse dung peddled by the likes of such charlatans as Deepak Chopra. Much like most of your self-help books, vitamin supplements and all of that new age BS.Look, both genders understand each other well enough. It’s not so much that they areOne of the lauded answers I just read in response to this question mentions how women areRight, because you know, men are always truthful when it comes to words compared to women when it comes to the way they try to lookAnd in amusingly ironic fashion almost as if to prove that point, a lot of women cheered for it in the comments section not realizing how subtly but unmistakablyLook, men who say that ‘This isn’t to say that women are predictable. No. It is to merely say that they’re not random in terms of behavior like some kind of Brownian motion. Women much like men have the same needs and feelings. It is theEvery single woman who I have dated, I’ve known what they want after a few conversations. To say that “I have no idea what they mean” would be to say that either I am aSorry but I’m no fool. I knew what my partners wanted, I listened and they weren’t speaking in some“Oh jeez Louise! Who knows what she wants! Oh I’m soooo confused! Ain’t this cute?”The women I’ve been with had enough self-respect that theyAnd grown men had better not act like kids.Men who say “Oh god! I can’t understand why my partner feels this way” are often actually saying “I know what they want.Do women even realize how insulting it is to be told in a charming fashion that they’re either so neurotic or that the men they’re with are such guileless imbeciles?It’s not rocket science or brain surgery, you know.But do go write a book which a lot of people will then buy anyway because it soundsYou’d think people will have grown out of this boring rubbish by now.",UNKNOWN,Gaurav Roy (গৌরব রায),6.2K,0,0,https://www.quora.com/What-is-it-about-women-that-confuses-men-so-much
14,"Women can seem to be quite contradicting and weird to men. Sometimes really hard to understand. Did I mention confusing ?GROCERIESJust the other day, Freya told me that she laid awake for quite a while in the night, thinking about the groceries she would do in a few days.I think for most men (or at least, to me), this is hard to comprehend.BLACK and WHITEAnother thing I noticed is the black-and-white thing many women do.Women can seem to be quite contradicting and weird to men. Sometimes really hard to understand. Did I mention confusing ?GROCERIESJust the other day, Freya told me that she laid awake for quite a while in the night, thinking about the groceries she would do in a few days.I think for most men (or at least, to me), this is hard to comprehend.BLACK and WHITEAnother thing I noticed is the black-and-white thing many women do.As if the only alternative to “immediate” is “never.”(Many other examples here.)“DO I LOOK GOOD IN (… fill out …) — TELL ME THE TRUTH”The most dangerous sentence in the universe.It is women language for: “tell me an absolute lie.”“YES” or “NO” ?My former girlfriend Ebba often asked me if I agreed with her. But there was this tiny problem.If I agreed with her a couple of times, she stated (quite aggressively) that I was saying that just to please her.But if I disagreed even(And yielding nightmares about question marks.)These are just some of the examples which can drive a man insane.Luckily we have alcohol to help us comprehend the world.(Lots of it.)SOURCE","220,168 followers",Franklin Veaux,1.7K,47.3K,779.6M,https://www.quora.com/What-is-it-about-women-that-confuses-men-so-much
15,"1. How they can turn any phrase into their favor -Every other argument, no matter what I said, it always seemed like I was the bad guy.There were so many times I was 1000% sure of myself of being right, and within just 2 minutes I was the asshole that did everything wrongHow do you women do that?! Please teach me!!2. Their incredibly strong emotions -One moment they can be happy beyond be1. How they can turn any phrase into their favor -Every other argument, no matter what I said, it always seemed like I was the bad guy.There were so many times I was 1000% sure of myself of being right, and within just 2 minutes I was the asshole that did everything wrongHow do you women do that?! Please teach me!!2. Their incredibly strong emotions -One moment they can be happy beyond belief and after a single sentence do a 180° turn and blame you for everything wrong in their life.I have learned to get really excited about my life and about certain things, but I still keep up with how passionate and excited women can get… not even in the slightest.It is both a blessing and a curse and I have no idea how women can do that.3. Why they can never decide -Whatever the decision, women sometimes take ages to decide, even with things that are so simple.How do you never know what you want to eat?Most men can just pick something and be happy with whatever they get, but for women it has to hit the spot each and every time.This makes them much classier in comparison to the eat-all-pigs we men sometimes are, but it also is incredibly confusing and annoying if we pick something and then you change your mind 50 more times!It’s just a meal! Make a decision and be done with it!4. Why they never say what’s wrong -That is one of the most confusing, annoying and frustrating things ever!How are we supposed to fix something we do not know is broken?Of course we can see that you are angry, of course we can guess the reason as to why, butTalk to us! Let us know what is wrong!Of course we will screw up again in the future, but what reason do you have to make us figure it out?We men are way too simple to put ourselves in your shoes.But if you tell us what is wrong we know, we can watch out for it, and we can even fix it… or at least try to.5. What they want -I just do not know…It’s so confusing each and every time because it is never the right thing, it is never what you really want and we always get it wrong.How are we supposed to know what you want?What is it that you do want?Do you want security? Love? Passion? Excitement? Unknown adventures? Do you want us to take the lead or do you want to wear the pants?",1 follower,Sanyukta,3.3K,475,41.5M,https://www.quora.com/What-is-it-about-women-that-confuses-men-so-much
16,"How women are able to suddenly end a long term relationship and let go so fast.Over the last 3 years, I’ve been helping hundreds of men of all types to master their breakup.And a pattern that stood out to me was that quiet a lot of them tend to spend a long time (sometimes years) trying to understand their ex-girlfriends/ex-wives behaviors, actions and decisions, the exact reasons she decided to leave and ruminating on what exactly they did wrong.Sometimes, this lack of clarity even pulls these men down a very dark path of depression, shame and self-hatred where they believe the only way to geHow women are able to suddenly end a long term relationship and let go so fast.Over the last 3 years, I’ve been helping hundreds of men of all types to master their breakup.And a pattern that stood out to me was that quiet a lot of them tend to spend a long time (sometimes years) trying to understand their ex-girlfriends/ex-wives behaviors, actions and decisions, the exact reasons she decided to leave and ruminating on what exactly they did wrong.Sometimes, this lack of clarity even pulls these men down a very dark path of depression, shame and self-hatred where they believe the only way to get through this is by getting some sort of closure, by having her tell him something like ‘look, this is why I left, this is why I behaved this way and this is why I let go so fast’.The truth is though that even if they knew these things, it wouldn’t help them much. Because closure isn’t what leads to breakup mastery. It’s merely a bandaid.What actually leads to a successful breakup mastery is, among others things, learning to understand yourself, accepting circumstances for what they are and making peace with the past.Many times, the answers will come on their own and there will be a moment of clarity in the future.",12 followers,Marc Lawrence,2.3K,12.5K,146M,https://www.quora.com/What-is-it-about-women-that-confuses-men-so-much
17,"There's no straight answer to this question - every man is different and every woman is different, so there are bound to be some confusing moments between the two. In general, though, men tend to be more logical and analytical, while women tend to be more emotional and intuitive. This can lead to misunderstandings, but it can also make for a very special and unique bond. This is why most of the men get confused thinking about women.",UNKNOWN,Anonymous,564,0,0,https://www.quora.com/What-is-it-about-women-that-confuses-men-so-much
18,"I am talking of a particular class of scenario: marriageEven though the seed of this confusion lies in men's own upbringing, what confuses men most about women is:What will make you happy?And this is not always a taunting and inflicting-emotional-hurt type of statement as it may sound. It is often the output of years of agonising, soul crushing self introspection that is reflected in this statement. Even if the outcome of his thought process might not always sound like Grand Unifying Theory of Everything, remember its not for lack of trying; more likely it is because he is plain stupid. But trI am talking of a particular class of scenario: marriageEven though the seed of this confusion lies in men's own upbringing, what confuses men most about women is:What will make you happy?And this is not always a taunting and inflicting-emotional-hurt type of statement as it may sound. It is often the output of years of agonising, soul crushing self introspection that is reflected in this statement. Even if the outcome of his thought process might not always sound like Grand Unifying Theory of Everything, remember its not for lack of trying; more likely it is because he is plain stupid. But trust me, he has tried!When a man is pursuing a woman for a serious relationship, he is often single-mindedly thinking of making her happy. And it mostly boils down with agreeing with everything that she says. Why? Because that's how evolution of men's mind has happened. Most of the things are binary. There is little space for a 3rd option.So, when a man agrees with you womenfolk, watch out: there are 3 possible scenarios:He is not sharing which of the three it is, not because he doesn't want to but because he is not used to being asked. Suppressing emotions is how men are raised in this world except certain arenas like sports or cars etc.. And that is why the mindless furore they create over there. However, a rock solid foundation for marriage builds when its the 3rd scenario. The best way to make a man respond is not by pestering for a response but by making him aware that its joint decision and his input counts. Sometimes to understand your man, you have to think like your man. Your decisions will be far less optimal but the process will be much easier.",UNKNOWN,S. Poole,9.4K,782,4.6M,https://www.quora.com/What-is-it-about-women-that-confuses-men-so-much
19,"We, the women, posses a super computer in our brains and run an Analytics algorithm developed on an AI/ML foundation to determine the answers & solutions to every small & big problems that come in front of us. Then we put the same problem in front of our men and seek their answers & solutions.If our answers match the answers of the men, it means we have made a calculation error.If our answer does not match their answers, it means they have made a calculation error and must reevaluate.There is an infinite loop iterative that terminates after so many iterations in which the man surrenders compleWe, the women, posses a super computer in our brains and run an Analytics algorithm developed on an AI/ML foundation to determine the answers & solutions to every small & big problems that come in front of us. Then we put the same problem in front of our men and seek their answers & solutions.If our answers match the answers of the men, it means we have made a calculation error.If our answer does not match their answers, it means they have made a calculation error and must reevaluate.There is an infinite loop iterative that terminates after so many iterations in which the man surrenders completely. If the man surrenders at the beginning, he is given problems from history to reevaluate and the same logic follows.If you are a guy, you won’t follow this answer, so just watch my pic and click upvote.If you are a lady, you already know this answer is to confuse the men, so please click upvote.Like & share. Follow me on Instagram: @meenathakur.smily, Twitter: @meenathakur_.Read about Cancer experiences on my Quora space:","4,616 followers",Vivek Sampara,3.7K,234,1M,https://www.quora.com/What-is-it-about-women-that-confuses-men-so-much
20,You know thats the easiest question I've ever found on Quora.The answer didnt take a second to come in my mind.Just one simple word.Everything.And what do we know to tackle the confusion?Just one word again.Nothing.,0 followers,Dylan Owens,1.6K,271,26.8M,https://www.quora.com/What-is-it-about-women-that-confuses-men-so-much
21,"My husband and I are having dinner. He broods in silence, and I think,He stares off into the distance, seemingly in a daze. His eyes are slightly squinted and glazed over, his mental anguish is obvious.He hasn’t said a word to me in several minutes.I awkwardly push my food around on my plate, replaying the day in my mind, trying to figure out what could have happened to upset him today.What is he thinking about? Why is he being so cold?I put down my fork.Me:His eyes dart back to me.Husband:My husband and I are having dinner. He broods in silence, and I think,He stares off into the distance, seemingly in a daze. His eyes are slightly squinted and glazed over, his mental anguish is obvious.He hasn’t said a word to me in several minutes.I awkwardly push my food around on my plate, replaying the day in my mind, trying to figure out what could have happened to upset him today.What is he thinking about? Why is he being so cold?I put down my fork.Me:His eyes dart back to me.Husband:If your man is not talking and looks like he’s in an intense music video, 9 times out of 10, he’s not stewing over something you did, thinking about somebody else, etc.He’s probably thinking about something like cutting floors.",12 followers,Marc Lawrence,1.5K,12.5K,146M,https://www.quora.com/What-is-it-about-women-that-confuses-men-so-much
22,"Well, since we’re generalizing an entire gender…The thing about women that seems to confuse men so much as that those gosh-darned harpies all just don’t make it easy on them and just fall into convenient baskets for them to have one simple trick to unlock. Far be it for any guy to have to put his mind to understanding the fact that each and every person (man or woman) is a wholly, totally,","51,487 followers",Elena Ledoux,2.9K,6.4K,99.3M,https://www.quora.com/What-is-it-about-women-that-confuses-men-so-much
23,"Their supposed sexual attraction towards men.Yeah that’s right, if there is anything mysterious about women, it’s their supposed heterosexuality.I know some of the women are going to come at me with the “ oh you say this because you could never attract a woman”. Good job trying to derail the argument but may i speak first.Ok lets say if we ask 10 straight and 10 bisexual men whether they find Margot Robbie hot from a range of 1–10You will get a range of a between 8- 10 from all 20 men. Nothing below 7 or 6. Point is the vast majority of men will find Margot Robbie to be very attractive both seTheir supposed sexual attraction towards men.Yeah that’s right, if there is anything mysterious about women, it’s their supposed heterosexuality.I know some of the women are going to come at me with the “ oh you say this because you could never attract a woman”. Good job trying to derail the argument but may i speak first.Ok lets say if we ask 10 straight and 10 bisexual men whether they find Margot Robbie hot from a range of 1–10You will get a range of a between 8- 10 from all 20 men. Nothing below 7 or 6. Point is the vast majority of men will find Margot Robbie to be very attractive both sexually, physically and personality wise.Now let’s ask 10 straight women and 10 bisexual women whether they find Micheal B Jordan attractive from a range of 1–10You will get a variety of answers, all giving 1,2,3,4,5,6,7,8,9,10.Some will even give him zero, some bisexual women will say they prefer women and so.The point is you will get a more varied answer from women and what they find attractive.It’s hard to get an objective answer on what heterosexual women find attractive.There are women who will say women are just as visual as men and then there are women who say women are less visual than men.There are women who will say they find feminine men attractive and then there are women who say feminine men aren’t attractive.There are women who say the most sexually attractive thing a man does is arrange his books in alphabetical order and then there are women who are angry that men are considered attractive for doing the most basic thing in life.If there is something one woman finds attractive about men, another woman will criticize and make fun of men trying to appeal to that woman and women like her.Whenever there is an attempt at appealing to heterosexual women, there is going to be a loud group of straight women who will say “ this is not what straight women want” even though there are some straight women who specifically find it appealing to them.Dude, straight men, and dare I say even some lesbians are able to find men attractive more than an actual straight woman does.At this point, I am convinced that the majority of the women are not straight and are just trying to appeal to the heteronormative structure just by looking at how confusing it is to pinpoint what straight women find attractive especially sexually.Hell majority of straight women prefer lesbian porn even if there is porn that was made for a straight woman. The majority of “straight” women focus more on women than they do on men.Ladies it’s 2022 just come out of the closet already and stop this confusion","358,121 followers",Sean Kernan,3.6K,5.6K,723.2M,https://www.quora.com/What-is-it-about-women-that-confuses-men-so-much
24,"As an atheist, what is your theory of how the universe came to be?As an atheist, I am very confident and comfortable with saying, “You have an old book that says Lord Brahma was responsible, or Akal Purakh, or Yahweh, or maybe one of the other creator god characters on the list ofThe origin of the universe is one of the unanswered questions of science, and I don’t find iAs an atheist, what is your theory of how the universe came to be?As an atheist, I am very confident and comfortable with saying, “You have an old book that says Lord Brahma was responsible, or Akal Purakh, or Yahweh, or maybe one of the other creator god characters on the list ofThe origin of the universe is one of the unanswered questions of science, and I don’t find it necessary to put a god story into that gap in our scientific knowledge.Since I have studied the history and origins of religions for four decades, I am also 100% convinced that the god story in your book is a human construct, because one can study the origins of any of those fictional god characters in ancient polytheism, and follow the history of how its creators have evolved it into what it is today, borrowing their stories from older and contemporary religions and mythology.Making up stories and rituals about worshipping a creator is just superstitions, as Albert Einstein put it:The word God is for me nothing more than the expression and product of human weaknesses, the Bible a collection of honourable, but still primitive legends which are nevertheless pretty childish. No interpretation no matter how subtle can (for me) change this. These subtilised interpretations are highly manifold according to their nature and have almost nothing to do with the original text. For me the Jewish religion like all other religions is an incarnation of the most childish superstitions.","114,984 followers",Daveed Phoenix,723,9.9K,159.9M,https://www.quora.com/What-are-some-of-the-practical-uses-of-super-computing-in-government-apart-from-code-breaking
25,"My best theory is that I don't know.The Big Bang is all I've got. What was there before then?I don't know. I'm comfortable with that. Not having an answer is better than filling the void with fables, in my opinion.","16,960 followers",Christian Winter,3.8K,18.4K,79M,https://www.quora.com/Why-is-Russia-skeptical-about-participating-in-the-lunar-gateway
26,"Answered as asked:As an atheist, what do you think is the most accurate theory concerning the creation of the universe?If you don’t know when asked something, saying,It was only about 250 years ago, we didn’t know what caused this:Or this:Or this:Or this:Or disease…We decided that God was as good an answer as we could come up with and everyone bought into it,Answered as asked:As an atheist, what do you think is the most accurate theory concerning the creation of the universe?If you don’t know when asked something, saying,It was only about 250 years ago, we didn’t know what caused this:Or this:Or this:Or this:Or disease…We decided that God was as good an answer as we could come up with and everyone bought into it, so convinced were we, that anyone who dared to disagree was labeled as being fraught all sorts of evil things. And could risk being tortured and even being burned to death, horrifically…We just could not say,Think about it, looking back… How many of the aboveSometimes, as I read questions like this I wonder why the Goddunit™ answer is even still around at all… I find it baffling that even as we send probes to other planets, have put humans on the moon and have landed spacecraft on asteroids, that there can even be people who still think this way…It seems that so many people still seem to live in some fantasy world, and, that the people that don’t buy into their fairy tales as fact, are labeled as delusional and immoral….","14,834 followers",Krister Sundelin,760,23.7K,88.9M,https://www.quora.com/Why-is-Russia-skeptical-about-participating-in-the-lunar-gateway
