,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
10,"If two light nuclei are collided viciously enough to overcome their repulsion (they are both positively charged) the strong nuclear force takes over and the nuclei combine. This nuclear force attraction releases energy in exactly the same way that if two planets got close enough for their gravity to cause them to combine, that would release energy as they accelerated towards each other.In the case of the D+T reaction used in bombs and being most keenly researched as a possible energy source, the result is a very energetic He-5 nucleus, which very quickly decays into He-4 and a neutron. These tIf two light nuclei are collided viciously enough to overcome their repulsion (they are both positively charged) the strong nuclear force takes over and the nuclei combine. This nuclear force attraction releases energy in exactly the same way that if two planets got close enough for their gravity to cause them to combine, that would release energy as they accelerated towards each other.In the case of the D+T reaction used in bombs and being most keenly researched as a possible energy source, the result is a very energetic He-5 nucleus, which very quickly decays into He-4 and a neutron. These two are propelled violently apart, and 80% of the energy released overall by the fusion reaction is in the speed of this neutron.Whatever this neutron hits is likely to be turned to nuclear waste. That’s why JET was retro-fitted with remote handling equipment, to allow the radioactive chamber lining to be replaced, and why ITER will have this remote handling gear from day one. JET produced far more nuclear waste than a fission reactor would have produced in releasing the same amount of energy.There’s also the problem of providing the Tritium. ITER will use Tritium created in a fission reactor. It is hoped that its successors DEMO and PROTO will produce all of their own Tritium, but they will need to use fission to do so, which will again produce radioactive waste.There are proposals to useSo no, there’s currently no foreseeable way of avoiding the production of this radioactive waste. And yes, I know that’s probably not what you’ve been told.","51,641 followers",Chris Ebbert,1.1K,11.4K,277.7M,https://www.quora.com/Nuclear-fission-versus-nuclear-fusion-which-would-provide-more-energy-If-its-the-nuclear-fusion-that-provides-a-ton-more-of-energy-dont-you-think-that-the-nuclear-fusion-could-be-best-in-helping-us-developing-energy
11,"China is developing an extensive range of nuclear reactors. China has had an advanced nuclear industry for many years. Safety is a high priority. They have just produced plasma in a fusion research reactor at twice the heat of the sun for 100 seconds. The world record. Temperatures that would destroy a fission reactor. But much safer. Some parts of China are at risk of earthquakes and tsunamis.China is leading the world in developing working Generation 4 nuclear reactors. Generation 4 reactors are designs that are highly resistant to meltdowns. China has just started operation of a gas-cooledChina is developing an extensive range of nuclear reactors. China has had an advanced nuclear industry for many years. Safety is a high priority. They have just produced plasma in a fusion research reactor at twice the heat of the sun for 100 seconds. The world record. Temperatures that would destroy a fission reactor. But much safer. Some parts of China are at risk of earthquakes and tsunamis.China is leading the world in developing working Generation 4 nuclear reactors. Generation 4 reactors are designs that are highly resistant to meltdowns. China has just started operation of a gas-cooled pebble bed reactor prototype. The heat resistant fuel pebbles tolerate much higher heat than current PWR reactors commonly in use. Temperatures that would melt solid Uranium fuel rods.China is trying to find the worlds best technology for nuclear power because it is planning to build over 50 nuclear reactors to meet its fast-growing energy needs. China is the worlds second-largest investor in renewable energy technology but renewable energy will not be able to meet its energy demands. China also is the worlds largest supplier of rare earth minerals that are vital for renewable energy technologies.China is also developing a Molten Salt Reactor, MSR, and a Traveling-Wave Reactor, TWR, prototype. These reactors are much safer than current reactors and produce much less waste. Actually both of these reactors can operate on nuclear waste as fuel. And the MSR can operate on mining waste.These Generation 4 reactors do not use high-pressure water cooling or solid fuel rods. They are also much easier to operate than current reactor types. MSR reactors can turn themselves off safely if they overheat, without need for external power or pumps. The liquid fuels can be completely drained from the reactor automatically and drained into a safe cooling tank. No accident like Fukushima or Chernobyl is possible.Generation 4 reactors may be a vital option s for low carbon energy in future.","105,625 followers",Dave Consiglio,4.4K,6.8K,91.4M,https://www.quora.com/Is-it-possible-to-detonate-thermonuclear-devices-in-large-deep-bodies-of-water-to-heat-the-water-then-extract-energy-from-the-heated-water-to-generate-electricity
12,"Yes, security is the first concern while building a nuclear power plant.Nuclear power plant likes commercial flight in a way: Both are the safest but most fatal. How to make it safer? The answer is MORE. More nuclear power plants mean more employees, more practices, more sophisticated management, and more chances to find flaws.","43,139 followers",Misha Firer,4K,1.3K,132.5M,https://www.quora.com/How-can-we-make-fusion-an-economic-way-to-generate-electricity
13,"Yes. If it can be made to work economically. The fuel for nuclear fusion is extremely cheap. Fusion reactors can breed their own fuel from Hydrogen found in water. It is extremely safe and free of long term nuclear waste.Currently the Chinese have a record of 100 seconds of plasma energy operating at 3 times the heat of the Sun.In 2025 the very large international ITER research reactor will be completed in France. This is likely the most expensive powerful machine ever built. It will use giant powered super magnets to create extreme temperatures and pressure.This reactor may be successful at pYes. If it can be made to work economically. The fuel for nuclear fusion is extremely cheap. Fusion reactors can breed their own fuel from Hydrogen found in water. It is extremely safe and free of long term nuclear waste.Currently the Chinese have a record of 100 seconds of plasma energy operating at 3 times the heat of the Sun.In 2025 the very large international ITER research reactor will be completed in France. This is likely the most expensive powerful machine ever built. It will use giant powered super magnets to create extreme temperatures and pressure.This reactor may be successful at producing very cheap, low carbon energy. The problem is that such reactors will be far too expensive for useful energy supply. Such reactors will also need expensive maintenance due to Neutron radiation damage to the reactor.Ideally, fusion is great. But such reactors may just be far too expensive. ITER will cost over $10 billion. But other options are available and lessons learned from the ITER reactor may be invaluable.For a lower cost and in much shorter time Generation 4 nuclear FISSION reactors may be developed cheaper and sooner. Such reactors could be far safer than current safe fission reactors. Next Generation fission reactors are highly resistant to meltdowns. And have significant other advantages.Gen 4 fission reactors could give us vital options for cheap, low carbon power. Cheap is vital. They need to be competitive with fossil fuels to be successful. They are a much better short term option to fusion power. Potentially small, transportable reactors could be in production within 10 years. Given enough support and investment.A number of different types are available. The next step is the construction of prototype reactors. To prove they are safe and efficient. China is leading in the construction of Gen 4 reactors.China has just started operation of a gas cooled, pebble bed reactor prototype fission reactor. It uses sphere fuel pebbles protected by layers of highly heat resistant material. Including ceramics, silicon, carbides, graphene and carbon materials. Able to tolerate temperatures of over 1000 degrees. Much hotter than the operating temperatures of PWR, Pressurised Water Reactors, using metal fuel rods and Uranium fuel pellets.These gas cooled reactors can operate at temperatures that would melt solid fuel rods. These reactors are also far easier to operate. Even without coolant, pumps or electrical power these reactors can cool effectively with natural air convection cooling. The fuel can be burnt far more effectively. The pebbles are easily removed, checked, reused or replaced without closing down the reactor.Other possible options are Molten Salt Reactors and sodium-cooled reactors. These reactors can also use a variety of cheap and abundant fuel. Cleaner and cheaper than enriched Uranium. They can use nuclear or mining waste as well as un-used weapons material. Actually reducing the amount of material available to make nuclear weapons. These reactors are also smaller, cheaper, safer, easy to operate and transportable. They also produce much less waste. The fuel and fission products can be thoroughly burnt up as energy. Leaving far less, and short term waste.",825 followers,George Dowson,4K,527,3.7M,https://www.quora.com/Is-it-possible-to-detonate-thermonuclear-devices-in-large-deep-bodies-of-water-to-heat-the-water-then-extract-energy-from-the-heated-water-to-generate-electricity
14,"RemarkablyNot because we’re going to get working fusion power in the next few years or even decades but because of the scale of the challenge involved. It is remarkable that we (as a species) are even attempting it and more remarkable that we may well succeed.People seem to think that fusion is relatively easy, but itRemarkablyNot because we’re going to get working fusion power in the next few years or even decades but because of the scale of the challenge involved. It is remarkable that we (as a species) are even attempting it and more remarkable that we may well succeed.People seem to think that fusion is relatively easy, but itThere’s a reason stars burn for billions of years, they really only burn slowly.Now consider the conditions at the core of the sun - 250 billion atmospheres, 15 million degrees (K or C doesn’t matter at this scale). And that is sufficient to make a piddly amount of heat per cubic metre. Scaled down to operations that would fit on Earth, that’s not going to cut it for power generation. You’d get more power out of a single large solar panel in good conditions. (That might seem odd but consider the sheer size of the sun, even “just” the core region).What’s more, we can’t achieve those sorts of pressures so we need much higher temperatures before we even start fusion; closer to 100 million degrees. We then need to surround this heating zone with the kind of insulation a few hundred thousand miles worth of mind-bogglingly dense gas and plasma provides (using superpowered magnets), andI hope this gives you an idea of what an achievement creating a working fusion power plant will be. It should be considered like the Manhattan project or Apollo programme but way,It should be awe inspiring, and I hope I’ve conveyed a little of that awe.Here’s a photo of the pit in which they’re building the core at ITER. For scale, there is a person standing on the extreme left of the image about halfway down (9 o’clock position). The pressure vessel (the first section of which is complete and slowly making its way into this pit) will contain more steel than the Eiffel tower. Once running, the core will be the hottest place in the solar system, in fact it’ll be hotter than anywhere within around 100 light years of Earth as only blue supergiant stars get this hot at their cores.And ITER is just the small scale prototype. A final generating power plant will be significantly larger.I hope that blows your mind at least a little.","105,625 followers",Dave Consiglio,4.4K,6.8K,91.4M,https://www.quora.com/How-can-we-make-fusion-an-economic-way-to-generate-electricity
15,"It depends on the cost. It has already cost insane amounts of money to get nowhere and is still many decades from fruition (if ever). So it seems likely that once available it will still cost insane amounts of money. Consequently, unless governments decide to nationalize the energy industry or play favorites, then market forces will prevent nuclear fusion from gaining market share.","3,657 followers",Brent Oster,3.6K,357,1.8M,https://www.quora.com/Nuclear-fission-versus-nuclear-fusion-which-would-provide-more-energy-If-its-the-nuclear-fusion-that-provides-a-ton-more-of-energy-dont-you-think-that-the-nuclear-fusion-could-be-best-in-helping-us-developing-energy
16,"They produce toxic and radioactive waste and spew it into the air, poisoning the environment, sickening people, and causing climate change.Oh wait, that’s coal plants.What I meant to say is:They produce significantly smaller amounts of toxic and radioactive waste than coal plants, and that waste, while difficult to deal with, is very contained within the plant. They can also fail catastrophically, but well-designed and located plants are very unlikely to do this.If we want to get serious about halting climate change, we absolutely should consider researching and building next-generation nucleaThey produce toxic and radioactive waste and spew it into the air, poisoning the environment, sickening people, and causing climate change.Oh wait, that’s coal plants.What I meant to say is:They produce significantly smaller amounts of toxic and radioactive waste than coal plants, and that waste, while difficult to deal with, is very contained within the plant. They can also fail catastrophically, but well-designed and located plants are very unlikely to do this.If we want to get serious about halting climate change, we absolutely should consider researching and building next-generation nuclear plants. They are, at present, the most powerful plants we can build and they do far less damage to the environment than fossil fuel plants.","29,754 followers",Tomaž Vargazon,1K,7.6K,248.6M,https://www.quora.com/Nuclear-fission-versus-nuclear-fusion-which-would-provide-more-energy-If-its-the-nuclear-fusion-that-provides-a-ton-more-of-energy-dont-you-think-that-the-nuclear-fusion-could-be-best-in-helping-us-developing-energy
17,"I used to work on fusion simulation codes (particle in cell) with the US National Labs when I was at NVIDIA, and I was very interested in seeing if we could solve the problems with fusion and picked the scientist and engineers' brains endlessly. My former father-in-law also worked at Lawrence Berkeley Labs, and was an engineer designing superconducting coil magnets and had decades of experience working with fusion researchers, even though his primary application was particle accelerators. From having many long conversations with these very intelligent and qualified people I realized that thereI used to work on fusion simulation codes (particle in cell) with the US National Labs when I was at NVIDIA, and I was very interested in seeing if we could solve the problems with fusion and picked the scientist and engineers' brains endlessly. My former father-in-law also worked at Lawrence Berkeley Labs, and was an engineer designing superconducting coil magnets and had decades of experience working with fusion researchers, even though his primary application was particle accelerators. From having many long conversations with these very intelligent and qualified people I realized that there are some really hard problems that block practical fusion, with no immediate solutions in sight.The only place we know of working, large-scale, energy-generating fusion reactions is at the center of a star, where the gravity of the massive star creates the necessary density, temperature, and time being held in that state at the core for fusion reactions to run continuously. This is called the Lawson criteria, and is hard to achieve. All of the layers of the star above that act as an energy exchanger, converting all the gamma rays and fast neutrons at the core into progressively less energetic wavelengths of light and motion of nuclei (heat) so by the time they reach the surface of the star, that energy is emitted as IR and visible light that heats and powers our planet's biosphere, and can provide photovoltaic energy to us as well. All of our efforts in fusion have been to try and reproduce this process on earth, in a small reactor that can provide practical energy.First I will talk aboutThe first problem with magnetic confinement is fundamental - no matter how strong or well formed the magnetic field containing the plasma is, it will always leak, as positive nuclei or ions spiralling around the magnetic field lines collide and scatter, eventually drifting out of the containment field. The only known solution is to make the reactor larger so the scattering ions take longer to travel to the plasma boundary, and thus more fusion can happen during that time. Pretty brute force.The world's most advanced magnetic confinement fusion power plant is ITER, which, to reduce the ion scattering problem mentioned above, is 6-stories tall and about the same dimension in diameter, containing the mass of 3 Eiffel towers, and it is still not expected to be large enough to contain a plasma long enough to sustain burning and produce continuous energy generation.A more practical problem is how do we extract the energy? Most of the energy in deuterium-tritium fusion reactions is released in fast, high-energy neutrons, which (because they are neutral, and have no electric charge) are not confined by the magnetic field, don't heat up the plasma, and have to be stopped by a thick shield, which then heats up, and can vaporize water to steam in order to power turbines and electrical generators. The problem is the constant bombardment by neutrons makes the shield material degrade with time, and become very radioactive, posing a problem for removal and disposal.Also, deuterium-tritium fusion reactions are currently used because they take place at the lowest energies and at the lowest plasma temperatures of all the possible fusion fuels, and thus are easier to ignite and keep lit. However, tritium is not found naturally in any significant quantities and needs to be manufactured in nuclear reactors. With today's production capacity, we just cannot make enough tritium to power even ITER continuously. We could use better fuels, like Helium-3 or Boron-11, which do not emit neutrons and thus 'burn clean', but the plasma temperature must be much higher and the confinement much better to ignite fusion and sustain it with these fuels. And while Boron-11 is plentiful, Helium-3 is so rare that scientists think that the best source of it is lunar regolith that has been irradiated for billions of years on the moon's surface. Any energy generation infrastructure that requires a regular supply of a moon-based fuel, even as energy dense as He3, will probably never work out.A proposed solution to the Tritium deficit is to construct the shield surrounding the reactor with lithium, which is abundant, and fissions into tritium when struck by neutrons, thereby 'breeding' tritium within the reactor itself. Of course, this comes with its own set of problems of how to capture, purify, and contain the tritium after it is released into the tokamak reaction chamber from the walls.Another issue is that when all of the superconducting magnets in ITER are running at full current (160,000 amps) to create the 13 Tesla toroidal magnetic field (13x that in an MRI machine) and to create the other plasma-shaping and heating fields, they are storing 60 GigaJoules, or around 12 Tons of TNT worth of energy. This is because the 180 kilometers of superconducting Niobium-Tin wires in all these massive magnet coils can carry enormous electrical current when supercooled with liquid helium.More info on the ITER magnets:But, if that cooling fails, the superconductor heats up, quenches, and becomes a normal conductor, and can no longer carry that enormous current. With 160,000 amps suddenly meeting resistance, the coil rapidly vaporizes, and causes a meltdown of the other coils, with a total energy release of 12 tons of TNT. This is very undesirable, especially when those coils are wrapped around a highly radioactive shield that also vaporizes and is expelled into the atmosphere. There are fault-detection systems, but it takes a while to dissipate that amount of energy safely, and there may not be enough time to react quickly enough in the event of a catastrophic magnet coil failure.So, some gotchas left to solve for practical fusion energy generation with magnetic confinement, with some perhaps not so easily solved.Inertial confinement fusionIt also has many of the same problems with energy conversion to electricity, and much worse wear and tear on the shielding from these small nuclear fusion explosions being set off, which also trashes all the precision equipment needed to hold the fuel pellet in the focus of the converging laser beams with extreme accuracy. So, a lot of practical damage control problems before inertial confinement fusion is a practical source of energy generation.While these problems may be solved, practical application is still a very long way off, and currently the main application of inertial confinement fusion is as an experimental testbed for calibrating computer codes used to simulate and design thermonuclear fusion weapons. As horrific as these weapons may be, the simulation codes developed for designing them (sorry maintaining them), are the one of the greatest tools for innovation in fusion energy. There is a hydrodynamics code which simulates the behavior of the fissile (and fusion) materials under extreme conditions of pressure and temperature, as well as transport codes that model neutron transport and scattering in the materials under these conditions, and many other bits and bobs. They are all standard numerical techniques, and the really classified part is the integration and calibration of all these codes with previous nuclear weapon tests from the past, and with these small scale simulations in the present.Electrostatic Confinement FusionBasically you need a vacuum container the size of a basketball and a pump to empty it. You put a small spherical wire cage the size of a golf ball in the center, and a larger wire cage the size of a bowling ball around it. You then pump out all the air, and apply a very large (10,000V) electrical potential between the two cages, with the small negative cathode at the center, and the positive anode at the periphery.Then you open a valve and let in a very small amount of Deuterium gas (commercially available) into the vacuum chamber, and it ionizes in the large voltage potential, the D+ ions in the periphery experience a very strong electric field (100K V/m), and are rapidly accelerated towards the center of the reactor, with enough energy to collide and fuse the deuterium nuclei (no tritium required). This fusion can be measured with an external neutron counter.Theoretically, power generation would be simple, as the fusion products consisting of highly energetic He3 and (few) H3 ions could be decelerated in an electric field and the current from that used to generate electricity directly.Here is ECG Herman’s excellent thesis paper on designing and constructing a Farnsworth Fusor:Although they seem like a obvious winners due to their simplicity and effectiveness, ECF reactors have several things limiting scaling:a) There is a limit to the deuterium gas density before performance degrades, so generation capacity is limited.b) Deuterium ions tend to collide with the wire cage cathode in the center, which absorbs them, heating the cage, and causing energy loss and contamination from metal atoms being dislodged.c) As the deuterium ions oscillate back and forth through the center, each time they change direction, they emit bremsstrahlung radiation, or photons of light, losing energy (this is how your dentist’s x-ray machine works).d) Scattering tends to reduce the nice, radial trajectories of the ions into a Maxwellian distribution over time, reducing the fusion that occurs.There has been work in using electromagnets at the periphery to try and hold a ball of electrons in the center, eliminating the need for a central cage… akaThermonuclear WeaponsIn the Teller-Ulam, two-stage, thermonuclear weapon, a spherical plutonium fission primary (with deuterium-tritium fusion fuel at the core to boost it) is imploded by conventional explosives, the plutonium is crushed far beyond critical density, fissions and detonates. The initial radiation released is contained and focused onto the fusion secondary to implode it, ignite fusion, and detonate it. I just mention this to illustrate the enormous energy needed to really reach the Lawson criteria in a large scale, but nuclear weapons kind of freak me out, so I'm going to refer you to the link to the Wikipedia article about them if you want to read more:Thermonuclear weapon - WikipediaSo, in summary, we should not shut down or stop building today's fission nuclear reactors, as commercial fusion reactors are not only far in the future, but also produce radioactive waste (their shielding, which needs to be periodically replaced), and Tokamaks can melt down catastrophically and explode if there is a cooling failure in the magnet coils during full power operation. They also do not run on seawater, like some say. We need expensive and difficult to produce tritium (which is also radioactive) to ignite fusion at the temperatures and densities that today's tokamak magnetic fields can produce.To advance fusion energy in your career, I think the best fields to study would be physics (classical, electrodynamics, plasma, quantum, nuclear…) and computer science, with a focus on numerical simulation. The actual physical fusion reactors are so expensive and time-consuming to build, test, and operate, that you may only get to iterate designs once or twice in a career, but computer simulations can take us in so many different directions more cheaply and easily by comparison.Perhaps there is some exotic stellarator magnetic confinement design, or advanced Farnsworth electrostatic confinement design that has not been explored in depth, that will turn out to hold the key to fusion energy. Simulation is probably the best first step to find it, unless you have a few billion dollars and several hundred kilometers of Niobium-Tin wire and helium cooling tubing to play with.Brent",UNKNOWN,Viktor T. Toth,1.8K,8.6K,115.1M,https://www.quora.com/Nuclear-fission-versus-nuclear-fusion-which-would-provide-more-energy-If-its-the-nuclear-fusion-that-provides-a-ton-more-of-energy-dont-you-think-that-the-nuclear-fusion-could-be-best-in-helping-us-developing-energy
18,"Basically yes. Electricity is efficient and easy to use for all purposes we need energy, from high SEER heat pumps to producing hydrogen for aircraft fuel.However fusion power had better hurry, else it will be the “ might-have-been” wall flower at a dance dominated by optical rectenna solar and efficient storage.","105,625 followers",Dave Consiglio,508,6.8K,91.4M,https://www.quora.com/Nuclear-fission-versus-nuclear-fusion-which-would-provide-more-energy-If-its-the-nuclear-fusion-that-provides-a-ton-more-of-energy-dont-you-think-that-the-nuclear-fusion-could-be-best-in-helping-us-developing-energy
19,"Very close and very far at the same time I’m afraid.ITER in France is one of the frontrunnersRight now there are several promising experimental reactors that seem destined to achieve what might be the Holy Grail of energy, a self-sustained fusion reactor where the energy of plasma exceeds the energy used to power all the magnets and other equipment to sustain the reaction. In theory once you have that, you have your essentially limitless energy source. It’s not actually limitless, but there is enough water in the Solar system to maintain our level of civilization on nothing but fusion power foVery close and very far at the same time I’m afraid.ITER in France is one of the frontrunnersRight now there are several promising experimental reactors that seem destined to achieve what might be the Holy Grail of energy, a self-sustained fusion reactor where the energy of plasma exceeds the energy used to power all the magnets and other equipment to sustain the reaction. In theory once you have that, you have your essentially limitless energy source. It’s not actually limitless, but there is enough water in the Solar system to maintain our level of civilization on nothing but fusion power for billions (yes, with a B) of years, well beyond when the Sun runs out of hydrogen.On the other hand all of these projects are very far from being useful. See, producing more energy in plasma than what you put in via magnets is an important milestone, but the one you should be looking at is not the energy of plasma, it’s the energy you can harvest from that plasma. It’s mostly thermal energy and the conversion factor of that to electric power is usually around 1/2. So even these reactors won’t actually be producing more electric power than what they need to power them. They’d have to produce approximately twice that much just to break even.But wait, breaking even still only means you’re running the reactor without external input. You aren’t putting any energy in the grid yet at this point, all you’re doing is producing small quantities of helium. For the reactor to become commercially viable, it needs to produce energy far in excess of that and you need to account for energy needed to generate adequate deuterium and possibly tritium to run the core.That’s why even the furthest advanced fusion reactors are still very far removed from being useful as a power source. It is hoped that once we manage to produce a reactor that will put more energy out than it needed to run it, smaller incremental improvements will follow quickly and the next two steps will not need an exorbiant amount of time. Math seems to suggest we’ll be able to extract several times the energy we put in, that’s why these projects are being financed in the first place.But don’t count on fusion power plant construction starting in mid-2030s either. A shame.","29,754 followers",Tomaž Vargazon,3K,7.6K,248.6M,https://www.quora.com/Nuclear-fission-versus-nuclear-fusion-which-would-provide-more-energy-If-its-the-nuclear-fusion-that-provides-a-ton-more-of-energy-dont-you-think-that-the-nuclear-fusion-could-be-best-in-helping-us-developing-energy
20,"Could nuclear fusion solve all problems regarding energy supply?(Aside: Is there a problem with energy supply? I know there are problems in some places paying for energy and there are problems related to carbon emissions caused by energy use, but is there a problem with energy supply itself?)Anyway, back to the question …If you mean that big fusion reaction that rises in the East every morning, then yes. Definitely. An area of solar panels less than 1% the area of Texas could provide enough electricity to meet the entire planet’s needs.If you are talking about some as-yet uninvented commercialCould nuclear fusion solve all problems regarding energy supply?(Aside: Is there a problem with energy supply? I know there are problems in some places paying for energy and there are problems related to carbon emissions caused by energy use, but is there a problem with energy supply itself?)Anyway, back to the question …If you mean that big fusion reaction that rises in the East every morning, then yes. Definitely. An area of solar panels less than 1% the area of Texas could provide enough electricity to meet the entire planet’s needs.If you are talking about some as-yet uninvented commercial nuclear fusion power plant, then maybe in a few decades, but not now and not soon. Nuclear fusion reactors seem to be getting closer, but even IF a useful nuclear fusion reactor (one that produces more energy than it uses) is ever built (which is still a big “if”) then it still has to be something that could be made cheaply enough to compete with existing methods of electricity production.Frankly, when I look at ITER (which is the experiment that will lead to the design of DEMO, which is the design that will in turn lead to PROTO - the first commercial nuclear fusion reactor) I see something that looks as large, complex and expensive as an existing nuclear fission reactor. And new nuclear fission power plants already struggle to compete on price for electricity production.",2 followers,Richard Muller,1.7K,2.3K,201.9M,https://www.quora.com/Nuclear-fission-versus-nuclear-fusion-which-would-provide-more-energy-If-its-the-nuclear-fusion-that-provides-a-ton-more-of-energy-dont-you-think-that-the-nuclear-fusion-could-be-best-in-helping-us-developing-energy
21,"What problems can fusion energy solve?Fusion energy can quickly solve overpopulation. However, I’d recommend contraception and education instead.What problems can fusion energy solve?Fusion energy can quickly solve overpopulation. However, I’d recommend contraception and education instead.","220,149 followers",Franklin Veaux,3.2K,47.3K,779.4M,https://www.quora.com/Nuclear-fission-versus-nuclear-fusion-which-would-provide-more-energy-If-its-the-nuclear-fusion-that-provides-a-ton-more-of-energy-dont-you-think-that-the-nuclear-fusion-could-be-best-in-helping-us-developing-energy
22,"The progress is still quite slow, normally things get an evolution almost to market in less than 10 year, if not, it means there are problems. Stabilizing and fuel is one thing, there is still radiation coming out and walls will be still contaminated. Also fission is still possible, but it seems expensive now, will fusion be more cost effective? We have a permanent fusion reactor in the sun. If we synchronise more appliances on it, much less has to be stored in batteries or other means. Anyhow both nuclear and renewable fight against pollution and climate change.","29,754 followers",Tomaž Vargazon,6.8K,7.6K,248.6M,https://www.quora.com/Nuclear-fission-versus-nuclear-fusion-which-would-provide-more-energy-If-its-the-nuclear-fusion-that-provides-a-ton-more-of-energy-dont-you-think-that-the-nuclear-fusion-could-be-best-in-helping-us-developing-energy
23,"This question is somewhat like “would Superman be able to outrun The Flash?Nuclear Fusion is the holy grail of energy technology. So far, no one has been able to find a clear path to it.We know it exists, and can make it happen on a bench scale, but we do not know how to contain it, which means that we cannot control it, which in turn means that we cannot exploit it.Theoretically, it would be just perfect: its fuel would be an abundant element (Hydrogen), and its byproduct would seemingly be harmless. The energy generated would presumably be very cheap, maybe so cheap that it would not be wortThis question is somewhat like “would Superman be able to outrun The Flash?Nuclear Fusion is the holy grail of energy technology. So far, no one has been able to find a clear path to it.We know it exists, and can make it happen on a bench scale, but we do not know how to contain it, which means that we cannot control it, which in turn means that we cannot exploit it.Theoretically, it would be just perfect: its fuel would be an abundant element (Hydrogen), and its byproduct would seemingly be harmless. The energy generated would presumably be very cheap, maybe so cheap that it would not be worth metering. If that sounds crazy, please recall that electricity was once sold on a subscription basis, and that electric meters were once non-existing.So yes, if it can be tamed, Fusion would solve all our energy problems (except for transmission and distribution, but if cheap enough, that would be a relatively easy problem to solve. However, like all magic bullets and wishes granted by genies, large scale generation of energy through Fusion will probably come with problems that we cannot even envision at this point, and its costs may well exceed its benefits. That remains to be seen.In a nut-shell: Energy generation is little more than a fantasy at this time. Worth pursuing, given it tremendous potential, but asking if it would solve all our problems is simply an irrelevant question until such a time (if it ever comes) as it becomes a reality.","220,149 followers",Franklin Veaux,1.6K,47.3K,779.4M,https://www.quora.com/Nuclear-fission-versus-nuclear-fusion-which-would-provide-more-energy-If-its-the-nuclear-fusion-that-provides-a-ton-more-of-energy-dont-you-think-that-the-nuclear-fusion-could-be-best-in-helping-us-developing-energy
