,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
10,"Obama, the previous democratic president, was a china hawk just like trump.Except he appeared gentlemanly while giving the black eye.It was under Obama that the Air-Sea Battle doctrine was incorporated into indopacom warmaking. What is not publicized was the administration's refusal of china's proposal to mutual demilitarization of the SCS. That is the primary reason why China built those island bases.It was also Obama that initiated the pivot to Asia, investing in East and South Asia through economic and diplomatic outreach.Obama was also president when his administration left it to the San FObama, the previous democratic president, was a china hawk just like trump.Except he appeared gentlemanly while giving the black eye.It was under Obama that the Air-Sea Battle doctrine was incorporated into indopacom warmaking. What is not publicized was the administration's refusal of china's proposal to mutual demilitarization of the SCS. That is the primary reason why China built those island bases.It was also Obama that initiated the pivot to Asia, investing in East and South Asia through economic and diplomatic outreach.Obama was also president when his administration left it to the San Francisco chief of protocol to welcome then vice president Xi on his state visit as hu's successor apparent.It doesn't matter who is in charge, Democrat or republican. China as enemy or problem to be fixed is strategy cast in stone. American leaders cannot conceive of a world where they are no longer number 1. They will throw the kitchen sink at slowing down china's rise, fair or foul.That much is guaranteed.Trump is just taking the hits for the main body because he is outlandish and provokes feedback.But a change in presidency will not alter the strategic direction, which is direct competition with China.In fact, it grows more intense by the day because China is moving up the value chain and has made huge strides towards a digital economy.","36,680 followers",Sylvain Saurel,1K,6.2K,264M,https://www.quora.com/Does-China-prefer-Donald-Trump-in-2020
11,"It is quite fair to say Donald Trump is anMany people he has worked with, gone to school with, or had anything to do with, have said the same. And many smart people at that.Basically… if you know that Finland is not part of Russia, you’re very likely to be smarter than Trump, or at least a damn sight less ignorant.Indeed… he does have an uncanny preeminence about him,but it’s certainly not rooted in intelligence. It’s more of an ignorantly misguided confidence, mixed with a totally deluded sense of grandiosity.He has an uncanny ghoulish way of getting away with things he knows veIt is quite fair to say Donald Trump is anMany people he has worked with, gone to school with, or had anything to do with, have said the same. And many smart people at that.Basically… if you know that Finland is not part of Russia, you’re very likely to be smarter than Trump, or at least a damn sight less ignorant.Indeed… he does have an uncanny preeminence about him,but it’s certainly not rooted in intelligence. It’s more of an ignorantly misguided confidence, mixed with a totally deluded sense of grandiosity.He has an uncanny ghoulish way of getting away with things he knows very little about,(Edit: Somebody in the comments said, Despite who’s inside, Trump has the weird ability to suck the intelligence out of a room… lol... too funny… but funny as it is, unbelievably, it does seem to be exactly what happens.)He takes no responsibility for anything whatsoever…And when even slightly challenged, he willThis tact is so outrageous, so preposterous… it’s simply astounding he gets away with it. But what’s even more ridiculous, is he actually believes this childish strategy to be something genius.In reality all he really does isUnfortunately and rather bizarrely it seems, at least 40% of Americans were either fooled by hisI’m sorry… but from an internationally civilized perspective, this is truly shocking! It reflects something about the good old US of A, that the remaining 60% of Americans find rather, well… embarrassing.Actually to be perfectly fair, Mr Trump’s true clown trousers weren’t totally axiomatic till later on in his term. I mean nobody ever expected the levels of idiocy he is reaching on a daily basis right now. Nobody…Even those of us who were shocked from the beginning, are surprised by just howI mean come on… the man is aHe’sHell… he doesn’t even read his briefs for goodness sake. What kind of president doesn’t freaking read?President Trump often struggles to focus during his intelligence briefings, and frequently ignores information he disagrees with.You can’t correct himTrump always thinks he’s the smartest person in the room. What a freaking joke… Only in his big bloated orange egomaniac head.He can barely string enough words together to form coherent sentences, and they’re often just flippant remarks based on petty nonsense.He says the most ludicrous thingsHe’s a freaking comedy show! That’s what he actually is. He’s damned entertaining… butWe don’t think you’re clever funny, we think you’re dumb-ass funny.Alarmingly…the comedy Trump provides for us, overshadows the increasing seriousness of the real danger he incites.The level of “crazy” that Trump gets away with is disturbingly shameful…I’d even be bold enoughit’s a national disgrace.I’m not going to get into the nitty-gritty of all that right now, but it’s concerning to say the least. And when I say concerning, I pretty much meanTrump being president is dangerous for all of us, the whole freaking world.So there we have it, my two cents as somebody from outside of the USA. I’m not even American, but I feel I speak for the majority of the whole world when I say;“We can all see… the man you have standing for you, representing you, as The President of the United States of America, is in all actuality…“an obnoxious bumbling clown”.It’s embarrassingly obvious, and the whole world is not only noticing, we’re also laughing.”Tragically, The Don is not even a very nice fellow.I don’t suspect he would actually admit to any of these things… although perhaps somewhere deep in his conscience, he might realize he’sThe incessant comedy of errors he orchestratesBut it’s not that funny when your president’s default mode is literally defined by the word…“BUFFOONERY”That’s the real issue here. It’s fair to say… despite our unhealthy infatuation with Trump, we’re all actually pretty worried. I mean…What the hell will this idiot do next?The whole world is watching with wide eyes. We are all shocked and worried, yet still… we can’t help but nervously laugh. Unfortunately when you have a president whoseAnd make no mistake, President Donald Trump is definitely causing harm. Real harm.Just look at his attitude towardsAlthough probably the most serious, the corona virus is just one thing… There are literally dozens of serious issues Trump has handled badly… very badly, very unprofessionally, and very dangerously.The situation is not good… in fact…Not while Trump is anywhere near the white house, and that’s for sure!Please don’t vote “Donald J Trump” in again, for Christ’s sake, and everybody else’s sake also!The longer Trump stays in power, the closer America gets to alienating itself from the rest of the world, and turning itself into a cesspit of civil war… and that’s not even exaggerating.The sooner thatEDIT: I wrote this obviously way back when Trump was not long elected, but now I read it and it seems rather awful. I can’t believe how mean it is, and all it says is how Trump is a dick and that’s all it really says. I guess the main thing about this writing is how crazy it is that he was even elected in the first place. This writing is definitely rooted in shock!",UNKNOWN,Prophet Kendrick O.,6.4K,862,16.1M,https://www.quora.com/Does-China-prefer-Donald-Trump-in-2020
12,"He’s only stating the obvious. Trump provoked a trade war with China, and he knows China has no interest in seeing him win re-election.But so what?Unless there is evidence that China is actively interfering with the upcoming 2020 presidential election, whether they like or dislike Trump has no relevance on whether Trump will win or lose.There is evidence that Trump tried to steal the upcoming 2020 election. Unfortunately, this issue is not being addressed because Trump’s supporters, followers, and sycophants are constantly trying to change the subject.","105,625 followers",Dave Consiglio,1.1K,6.8K,91.4M,https://www.quora.com/Does-China-prefer-Donald-Trump-in-2020
13,"China has proven they don’t need us. And the damage Trump is doing to America is worth the temporary damper on their growth. It helps China towards it’s goal of being the most powerful nation economically on the planet. They want to be the center of the world and supplant the USA as the country everyone else looks to. This is not a secret goal, it has been stated outright by the Chinese government.","91,400 followers",Roland Bartetzko,2.3K,3.4K,313.4M,https://www.quora.com/Does-China-prefer-Donald-Trump-in-2020
14,"Is it in the best interest of China that Trump is reelected as president in 2020?I don't think it would be. They would like to have someone less aggressive and more interested in compromise.China has had pretty much its way with the United States of America since the Nixon Administration. (President Trump brought that to a screeching halt.) Initially that was okay, but China plays the long game and America doesn't. So China has rather quickly risen to be an “almost superpower” using American dollars and stolen technology.I'm sure that when the Chinese look at the field of possible candidates tIs it in the best interest of China that Trump is reelected as president in 2020?I don't think it would be. They would like to have someone less aggressive and more interested in compromise.China has had pretty much its way with the United States of America since the Nixon Administration. (President Trump brought that to a screeching halt.) Initially that was okay, but China plays the long game and America doesn't. So China has rather quickly risen to be an “almost superpower” using American dollars and stolen technology.I'm sure that when the Chinese look at the field of possible candidates they view all of them as easier to get over on, and along with than President Trump.Right now China needs the United States of America for a meat protein food source as most of their hogs are about to die from African Swine Fever. But they have a 62% tariff on American pork. China is going to have to take a deep breath and step back a little, actually a pretty good bit in the short term if they want to bring home American Bacon.China is already printing up bumper stickers and tee shirts for 2020 that say “Anyone But Trump.""Original Question: Is it in the best interest of China that Trump is reelected as president in 2020?",21 followers,Jacob Chen,800,2.5K,12.9M,https://www.quora.com/Does-China-prefer-Donald-Trump-in-2020
15,"Biden will win if every major demographic votes.Trump's response to the pandemic and his renewed campaign based on racism in the face of a nation now invigorated by George Floyd's murder is a tone deafness, to put it mildly, he simply cannot afford.Biden is far right enough that he cuts into Trump's already limited base in states like Pennsylvania and Ohio. Those right wing folks who cannot tolerate him any longer find Biden to be palatable enough that they’ll move to Biden. Trump's camp is terrified of Biden in ways that make them wish Sanders had gotten the nomination. They can shout down aBiden will win if every major demographic votes.Trump's response to the pandemic and his renewed campaign based on racism in the face of a nation now invigorated by George Floyd's murder is a tone deafness, to put it mildly, he simply cannot afford.Biden is far right enough that he cuts into Trump's already limited base in states like Pennsylvania and Ohio. Those right wing folks who cannot tolerate him any longer find Biden to be palatable enough that they’ll move to Biden. Trump's camp is terrified of Biden in ways that make them wish Sanders had gotten the nomination. They can shout down a so-called Socialist but not a dyed-in-the-wool moderate who leans right like Biden.Additionally, Trump’s health is failing. He won't be able to hide this well going forward. No one votes for a frail leader openly exhibiting signs of dementia. I won't even touch on his sadism and war he has declared on certain groups of people.",UNKNOWN,Chris O'Leary,4K,4K,89M,https://www.quora.com/Does-China-prefer-Donald-Trump-in-2020
16,"It appears the Director of the“CHINAIt appears the Director of the“CHINATrump has advocated policies towards Russia that do not make sense in usual foreign policy, while Kremlin-linked actors seek to boost President Trump’s candidacy on social media, suggesting alignment with Russia.There is significant reason for suspicion; however, there is no conclusive proof that Trump is working directly with Putin. Trump has not done such friendly measures with China and has used a blunt tariff strategy in opposition with China. This was countered with a well placed tit-for-tat strategy by China targeting Trump’s voting base.His policies have appeared to be erratic and unreasonable towards China by other G8 countries, as evidenced by an overall European sympathy for China’s stable, rational foreign policy measures and economic partnerships. European response overall has been towards common strategic alignment on policy regarding China, without sidetracking either the US or China, as well as hoping US-China tensions do not increase.Although Biden’s political campaign has focused on being as tough or tougher on China, his prior track record during his time as chairman of the Senate Foreign Relations Committee and leading Senate’s efforts to have China join the World Trade Organization would suggest this as a 180 degrees departure from his previous history (not that Trump hasn’t done 180 degrees departures before - he used to be a Democrat). I will not debate whether Biden will keep his campaign promises or not. There is no conclusive proof either way, but if Biden repeats his previous history it would be more favorable for China than Trump’s current initiatives.",12 followers,John Cate,1.7K,14.3K,185.6M,https://www.quora.com/Does-China-prefer-Donald-Trump-in-2020
17,"Actually yes. China wants Trump to run in 2020 because it fits very well in their long term stradigy to become the most influiencial political, economic, space and military power house in the world displacing the United States.China realizes Trump is an aboration. He was not supposed to be elected. China and the rest of the world have been watching the US since Reagan slowly sliping toward progressive socialism. This is indisputable.A last gasp effort of a shrinking number of Americans who see America’s future elected Trump and started a winner take all, the defeated cease to exist political wActually yes. China wants Trump to run in 2020 because it fits very well in their long term stradigy to become the most influiencial political, economic, space and military power house in the world displacing the United States.China realizes Trump is an aboration. He was not supposed to be elected. China and the rest of the world have been watching the US since Reagan slowly sliping toward progressive socialism. This is indisputable.A last gasp effort of a shrinking number of Americans who see America’s future elected Trump and started a winner take all, the defeated cease to exist political war in America.The Chinese and our other enemies are ecstatic over this. They know because of changing demographics in the US and the willingness of the younger Americans to embrace socialism have resulted in a political war that has accelerated the slide to an avalanche. They believe the winner will be the ever more aggressive progressive socialist left and the looser will be the conservative American that built America who will become irrelevant.They know no future president will ever have the will power or be stronge enough to take the punishment they will face if they chose to challenge the progressive left not that they ever would be inclined to. They will be most likely minority presidents who will spend our remaining wealth on internal socialistic programs, certainly not the military, and will not focus at all on worldly affairs.So China sees their future as the leader of the world because of Trumps last gasp presidency that will result is a US that will be irrelevant in the world in the near future.",0 followers,Bill Leidy,2.8K,1.2K,3.5M,https://www.quora.com/Does-China-prefer-Donald-Trump-in-2020
18,"I will make this clear to you, I promise. Please have little patience and read this because I will explain it very clearly and in simple intuitive terms.Speed is not the problem, it is the acceleration. You can not have speed without acceleration and you can not accelerate up to, or beyond, light speed.I will not bore you with math and equations and causality. I will explain intuitively.First: you must already know about time dilation, the fact that higher the spI will make this clear to you, I promise. Please have little patience and read this because I will explain it very clearly and in simple intuitive terms.Speed is not the problem, it is the acceleration. You can not have speed without acceleration and you can not accelerate up to, or beyond, light speed.I will not bore you with math and equations and causality. I will explain intuitively.First: you must already know about time dilation, the fact that higher the speed, the exponentially larger (actually asymptotic larger!) the time dilation.So, you build a super powerful rocketThen, when you gain just a small fraction, only 0.005% more speed, to reach 0.99995So you see, you will never have enough time to accelerate beyond light speedI hope its clear now why you can not go at, or beyond, light speed.But the good news are that even you haven't technically reach the speed of lightOPTIONAL EXTRA DETAILS FOR GEEKS:Another great argument of why you can not go faster: From strictly the astronauts point of view, they will easily not only reach, but surpass many times the speed of light up to infinite speed.And atImportant to know:To understand why it is not a problem about missing the technologyStill, it’s not true that nothing can travel faster than lightExample: the point of a wave touching the shore, or a faraway shadow, or the space itself, but those are not objects.Later Edit: People are asking me the details about how the point of the wave touching the shore is faster than light.EDIT: Woooow! Many thanks for your upvotes!",678 followers,Valentin Ghincolov,5.1K,213,1.3M,https://www.quora.com/Does-China-prefer-Donald-Trump-in-2020
19,"Because it is true, moving faster than light would contradict the theory of relativity that has been confirmed by a lot of experiments.",2 followers,Richard Muller,7.3K,2.3K,201.9M,https://www.quora.com/Does-China-prefer-Donald-Trump-in-2020
20,"The Michelson-Morley experiment in 1887 showed that light has the same speed regardless of your reference frame. So if you observe a light wave from your couch or from an airplane or from a spaceship, it will always be traveling at the same speed relative to you. This result was counter-intuitive, since according to Newtonian physics, the speed you are moving at should impact the observed velocity of what you are observing, eg your tv might appear stationary from your couch, but to someone traveling 300 mph in a plane above, the tv looks like it's moving backward at 300 mph.The only consistentThe Michelson-Morley experiment in 1887 showed that light has the same speed regardless of your reference frame. So if you observe a light wave from your couch or from an airplane or from a spaceship, it will always be traveling at the same speed relative to you. This result was counter-intuitive, since according to Newtonian physics, the speed you are moving at should impact the observed velocity of what you are observing, eg your tv might appear stationary from your couch, but to someone traveling 300 mph in a plane above, the tv looks like it's moving backward at 300 mph.The only consistent way scientists have found to explain the Michelson-Morley experiment is the Lorentz Transformation, which says that as you start moving relative to an object you are observing, your measures of time and space start changing, and they happen to change in a way that makes the speed of light in your reference frame exactly the same as it is in the object's reference frame.One of the implications of the Lorentz Transformation is if your speed exceeds c (the speed of light in a vacuum), the Transformation actually yields imaginary quantities for your observed time and distance. So it's not that we know for sure that nothing can travel faster than light, it's that the best theory we have for predicting physical behavior at high speeds yields results that are very difficult to interpret at speeds above c, and that no one has yet observed any object moving faster than c. That's not to say that tomorrow someone couldn't measure something moving faster than c, and we would have to re-evaluate our prevailing physical theories.",201 followers,Max Williams,3.1K,1.4K,3M,https://www.quora.com/Does-China-prefer-Donald-Trump-in-2020
